Lat,Long,Species_name,State_name,Avg_Leaves_fresh_pre_2020,Avg_Flowers_bud_pre_2020,Avg_Fruits_ripe_pre_2020,Avg_Leaves_fresh_post_2020,Avg_Flowers_bud_post_2020,Avg_Fruits_ripe_post_2020,Change_Leaves_fresh,Change_Flowers_bud,Change_Fruits_ripe
11.88342,75.37354,Jamun-Syzygium cumini,Kerala,1.0,0.0,0.0,,,,,,
11.88462,75.37292,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
11.88462,75.37292,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.88462,75.37292,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11.88535,75.37245,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.8854,75.48479,Mango (all varieties)-Mangifera indica,Kerala,0.0,1.0,0.0,,,,,,
11.88562,75.3737,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.88569,75.3737,Drumstick tree-Moringa oleifera,Kerala,0.0,2.0,0.0,,,,,,
11.88621,75.37237,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,1.0,,,,,,
11.88621,75.37237,Coconut palm-Cocos nucifera,Kerala,1.0,0.0,2.0,,,,,,
11.88621,75.37237,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,0.0,,,,,,
11.88686,75.36893,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,1.0,0.0,,,,,,
11.8873,75.3716,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.8873,75.3716,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.8873,75.3716,Teak-Tectona grandis,Kerala,1.0,2.0,0.0,,,,,,
11.88834,75.37096,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.88866,75.36846,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.8887,75.3707,Tamarind-Tamarindus indica,Kerala,2.0,0.0,2.0,,,,,,
11.8888,75.37064,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
11.88958,75.37095,Quickstick-Gliricidia sepium,Kerala,0.5,0.5,0.0,0.5714285714285714,1.1428571428571428,0.14285714285714285,0.0714285714285714,0.6428571428571428,0.14285714285714285
11.89011,75.36974,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.89082,75.36952,Teak-Tectona grandis,Kerala,1.0,0.0,0.5,,,,,,
11.89126,75.36895,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,,,,,,
11.89153,75.42606,Mango (all varieties)-Mangifera indica,Kerala,2.0,-1.0,0.0,,,,,,
11.89156,75.39195,Amla-Phyllanthus emblica,Kerala,2.0,1.6666666666666667,0.0,,,,,,
11.89156,75.39195,Jackfruit-Artocarpus heterophyllus,Kerala,2.0,1.6666666666666667,0.0,,,,,,
11.89156,75.39195,Mango (all varieties)-Mangifera indica,Kerala,2.0,1.4285714285714286,0.14285714285714285,,,,,,
11.89188,75.36955,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.89188,75.36955,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.89188,75.36955,Wood Apple-Aegle marmelos,Kerala,0.0,0.0,0.0,,,,,,
11.89251,75.46987,Indian Laburnum-Cassia fistula,Kerala,2.0,1.0,-2.0,,,,,,
11.89281,75.3691,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.89281,75.3691,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,0.0,,,,,,
11.89281,75.3691,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,,,,,,
11.89284,75.35085,Amla-Phyllanthus emblica,Kerala,1.0,-2.0,-2.0,,,,,,
11.89284,75.35085,Chiku Sapodilla-Manilkara zapota,Kerala,0.0,-2.0,-2.0,1.0,0.0,2.0,1.0,2.0,4.0
11.89284,75.35085,Coconut palm-Cocos nucifera,Kerala,1.0,-2.0,-2.0,,,,,,
11.89284,75.35085,Drumstick tree-Moringa oleifera,Kerala,1.0,-2.0,-2.0,,,,,,
11.89284,75.35085,Indian Laburnum-Cassia fistula,Kerala,0.0,-2.0,-2.0,,,,,,
11.89284,75.35085,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,-2.0,-2.0,,,,,,
11.89284,75.35085,Neem-Azadirachta indica,Kerala,0.0,-2.0,-2.0,,,,,,
11.89318,75.35118,Guava tree-Psidium guajava,Kerala,1.0,-2.0,-2.0,,,,,,
11.89369,75.36839,True Ashoka-Saraca asoca,Kerala,0.0,0.0,0.0,,,,,,
11.89369,75.36839,Wood Apple-Aegle marmelos,Kerala,0.0,0.0,0.0,,,,,,
11.8945,75.36814,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.895,75.36789,Drumstick tree-Moringa oleifera,Kerala,1.0,1.0,0.0,,,,,,
11.89541,75.36807,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.89541,75.36807,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,,,,,,
11.89545,75.36807,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,,,,,,
11.89545,75.36807,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.8977,75.36837,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.89845,75.3672,Teak-Tectona grandis,Kerala,1.0,2.0,0.0,,,,,,
11.89869,76.00549,Country Fig-Ficus racemosa,Kerala,1.0,-1.2,0.0,1.0,-1.25,1.0,0.0,-0.050000000000000044,1.0
11.89869,76.00549,Guava tree-Psidium guajava,Kerala,0.5,0.0,0.0,,,,,,
11.89869,76.00549,Indian Almond-Terminalia catappa,Kerala,0.16666666666666666,0.0,0.0,0.5,0.5,0.25,0.33333333333333337,0.5,0.25
11.89869,76.00549,Jamun-Syzygium cumini,Kerala,0.2,0.0,0.0,0.6,0.0,0.4,0.39999999999999997,0.0,0.4
11.89869,76.00549,Purple Bauhinia-Bauhinia purpurea,Kerala,0.4,0.8,0.6,0.5,0.5,0.0,0.09999999999999998,-0.30000000000000004,-0.6
11.89869,76.00549,Quickstick-Gliricidia sepium,Kerala,0.8,0.0,0.0,0.0,1.5,0.0,-0.8,1.5,0.0
11.89869,76.00549,Teak-Tectona grandis,Kerala,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,1.0
11.89941,75.3685,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.0,,,,,,
11.89996,75.33094,Mango (all varieties)-Mangifera indica,Kerala,2.0,2.0,0.0,,,,,,
11.90103,75.36862,Quickstick-Gliricidia sepium,Kerala,0.0,1.0,0.0,,,,,,
11.90137,75.36867,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.90353,75.3692,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.90435,75.36922,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.90435,75.36922,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,2.0,,,,,,
11.90435,75.36922,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
11.90435,75.36922,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,0.0,0.0,,,,,,
11.90435,75.36922,Mango (all varieties)-Mangifera indica,Kerala,1.5,0.0,0.0,,,,,,
11.90435,75.36922,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,0.0,0.0,,,,,,
11.90435,75.36922,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.9064,75.36845,Indian Laburnum-Cassia fistula,Kerala,2.0,0.0,0.0,,,,,,
11.9064,75.36845,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.9064,75.36845,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.90742,75.36761,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
11.90742,75.36761,Neem-Azadirachta indica,Kerala,0.0,0.0,0.0,,,,,,
11.90911,75.36592,Drumstick tree-Moringa oleifera,Kerala,0.0,0.0,0.0,,,,,,
11.90911,75.36592,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,,,,,,
11.90911,75.36592,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.90962,75.36646,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,0.0,,,,,,
11.90962,75.36646,Mango (all varieties)-Mangifera indica,Kerala,2.0,0.0,0.0,,,,,,
11.91053,75.36595,True Ashoka-Saraca asoca,Kerala,2.0,0.0,0.0,,,,,,
11.91076,75.3651,Wood Apple-Aegle marmelos,Kerala,1.0,0.0,0.0,,,,,,
11.91102,75.36467,Guava tree-Psidium guajava,Kerala,1.0,2.0,0.0,,,,,,
11.91102,75.36467,Tamarind-Tamarindus indica,Kerala,0.0,0.0,2.0,,,,,,
11.91203,75.36405,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
11.91296,75.36376,Custard apple-Annona squamosa,Kerala,1.0,0.0,-2.0,,,,,,
11.91296,75.36376,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,,,,,,
11.91296,75.36376,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.91354,75.36322,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.91354,75.36322,True Ashoka-Saraca asoca,Kerala,-2.0,0.0,0.0,,,,,,
11.91369,75.36316,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.91369,75.36316,True Ashoka-Saraca asoca,Kerala,0.7142857142857143,0.42857142857142855,0.0,0.35714285714285715,0.9285714285714286,0.0,-0.35714285714285715,0.5,0.0
11.91443,75.54753,Mango (all varieties)-Mangifera indica,Kerala,2.0,2.0,1.0,,,,,,
11.91459,75.36322,Guava tree-Psidium guajava,Kerala,1.0,0.0,0.0,,,,,,
11.91488,75.36294,Mango (all varieties)-Mangifera indica,Kerala,0.0,2.0,0.0,,,,,,
11.91488,75.36294,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
11.91488,75.36294,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.91515,75.35297,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,0.0,0.0,,,,,,
11.91527,75.36169,Drumstick tree-Moringa oleifera,Kerala,1.0,1.0,0.0,,,,,,
11.91577,75.36109,Coconut palm-Cocos nucifera,Kerala,1.0,0.0,2.0,,,,,,
11.91577,75.36109,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
11.91594,75.36055,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.91615,75.35974,Devil's Tree-Alstonia scholaris,Kerala,2.0,0.0,0.0,,,,,,
11.91635,75.35929,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
11.91658,75.3583,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.91658,75.3583,Mango (all varieties)-Mangifera indica,Kerala,0.5,1.0,0.0,,,,,,
11.91658,75.3583,Wood Apple-Aegle marmelos,Kerala,1.0,1.0,0.0,,,,,,
11.91676,75.35826,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,1.0,,,,,,
11.91834,75.35495,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.9192,75.56205,Mango (all varieties)-Mangifera indica,Kerala,0.75,0.375,0.0,,,,,,
11.92044,75.35553,Devil's Tree-Alstonia scholaris,Kerala,1.0,2.0,0.0,,,,,,
11.92044,75.35553,Teak-Tectona grandis,Kerala,0.0,0.0,0.0,,,,,,
11.92219,75.35477,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0
11.92267,75.3549,Devil's Tree-Alstonia scholaris,Kerala,1.0,0.0,0.0,,,,,,
11.92407,75.35554,Devil's Tree-Alstonia scholaris,Kerala,1.0,2.0,0.0,,,,,,
11.92486,75.35443,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,,,,,,
11.92553,75.65515,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,,,,,,
11.92564,75.35481,Teak-Tectona grandis,Kerala,1.0,2.0,0.0,,,,,,
11.92609,75.35397,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
11.92964,75.57358,Amla-Phyllanthus emblica,Kerala,2.0,0.0,0.0,,,,,,
11.92964,75.57358,Indian Laburnum-Cassia fistula,Kerala,1.75,1.375,1.75,,,,,,
11.93012,75.35305,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,,,,,,
11.93214,75.57443,Chiku Sapodilla-Manilkara zapota,Kerala,2.0,2.0,0.0,,,,,,
11.93215,75.58019,Indian Coral-Erythrina indica,Kerala,1.0769230769230769,0.46153846153846156,0.4230769230769231,,,,,,
11.93215,75.58019,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,1.0,0.0,,,,,,
11.93437,75.35382,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,2.0
11.93514,75.35301,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,0.0,0.0,,,,,,
11.93514,75.35301,Rain tree-Albizia saman,Kerala,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5
11.93586,75.35325,Devil's Tree-Alstonia scholaris,Kerala,0.0,1.0,0.0,0.6666666666666666,2.0,0.0,0.6666666666666666,1.0,0.0
11.93586,75.35325,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.93586,75.35325,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.93586,75.35325,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
11.93613,75.35016,Amla-Phyllanthus emblica,Kerala,1.0,0.0,0.0,,,,,,
11.93635,75.35093,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.93966,75.34795,Amla-Phyllanthus emblica,Kerala,1.0,0.0,0.0,,,,,,
11.93966,75.34795,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,1.0,0.0,,,,,,
11.93966,75.34795,Coconut palm-Cocos nucifera,Kerala,0.0,0.0,1.0,,,,,,
11.93966,75.34795,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,,,,,,
11.93966,75.34795,Guava tree-Psidium guajava,Kerala,1.0,0.0,1.0,,,,,,
11.93966,75.34795,Indian Laburnum-Cassia fistula,Kerala,0.0,2.0,1.0,,,,,,
11.94026,75.34708,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,,,,,,
11.94054,75.35405,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.94267,75.34344,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,0.0,,,,,,
11.94267,75.34344,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.94274,75.3539,Indian Laburnum-Cassia fistula,Kerala,0.0,2.0,1.0,,,,,,
11.94455,75.35412,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
11.94549,75.34179,Chiku Sapodilla-Manilkara zapota,Kerala,0.0,0.0,2.0,,,,,,
11.94549,75.34179,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.94573,75.35422,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.94573,75.35422,Mango (all varieties)-Mangifera indica,Kerala,1.5,1.0,0.0,,,,,,
11.94586,75.35697,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.94713,75.35524,Gamar-Gmelina arborea,Kerala,1.0,0.0,0.0,,,,,,
11.94749,75.59753,Indian Laburnum-Cassia fistula,Kerala,1.5,1.25,1.5,,,,,,
11.94749,75.59753,Mango (all varieties)-Mangifera indica,Kerala,1.5714285714285714,1.2857142857142858,-0.7142857142857143,1.0,2.0,0.0,-0.5714285714285714,0.7142857142857142,0.7142857142857143
11.94749,75.59753,Neem-Azadirachta indica,Kerala,1.0,-1.0,-1.0,,,,,,
11.94774,75.34229,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.9486,75.34043,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,,,,,,
11.9486,75.34043,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,1.0,,,,,,
11.9487,75.35511,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.9487,75.35511,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.95026,75.3623,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,1.0,,,,,,
11.9503,75.3389,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.95036,75.35192,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,2.0,,,,,,
11.95121,75.33772,Indian Almond-Terminalia catappa,Kerala,1.0,0.6666666666666666,0.0,,,,,,
11.95121,75.33772,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,-2.0,,,,,,
11.95121,75.33772,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
11.9519,75.33912,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.95222,75.35535,Neem-Azadirachta indica,Kerala,0.0,0.0,0.0,,,,,,
11.95418,75.33584,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.95418,75.33584,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,0.0,,,,,,
11.95418,75.33584,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
11.95418,75.33584,Indian Laburnum-Cassia fistula,Kerala,0.0,0.5,0.5,,,,,,
11.95418,75.33584,Purple Bauhinia-Bauhinia purpurea,Kerala,0.0,0.0,1.0,,,,,,
11.95564,75.35571,Gamar-Gmelina arborea,Kerala,1.0,0.0,0.0,,,,,,
11.95564,75.35571,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.95564,75.35571,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
11.95564,75.35571,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
11.95703,75.33459,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.95703,75.33459,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.95814,75.35969,Mango (all varieties)-Mangifera indica,Kerala,0.0,1.0,1.0,,,,,,
11.95874,75.35609,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.9588,75.33342,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.9588,75.33342,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
11.96035,75.35626,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.96035,75.35626,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
11.96097,75.35671,Mango (all varieties)-Mangifera indica,Kerala,2.0,0.0,0.0,,,,,,
11.96203,75.331,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.96203,75.331,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.96218,75.35927,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,1.0,,,,,,
11.96218,75.35927,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,,,,,,
11.96218,75.35927,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0
11.96218,75.35927,Red Silk Cotton-Bombax ceiba,Kerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.96231,75.33069,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.96301,75.33031,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.96301,75.33031,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.5,0.0,,,,,,
11.96346,75.33012,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.96653,75.35977,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.96653,75.35977,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.96707,75.36072,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,,,,,,
11.96853,75.33006,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.96889,75.32591,Drumstick tree-Moringa oleifera,Kerala,1.0,1.0,0.0,,,,,,
11.96889,75.32591,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.96937,75.32569,Red Silk Cotton-Bombax ceiba,Kerala,1.0,0.0,0.0,,,,,,
11.96964,75.36115,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,1.0,,,,,,
11.96964,75.36115,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
11.96964,75.36115,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,0.0
11.9697,75.36236,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.97103,75.36227,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.97111,75.32382,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.97111,75.32382,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,0.0,,,,,,
11.97183,75.36639,Mango (all varieties)-Mangifera indica,Kerala,0.0,0.0,0.0,,,,,,
11.97238,75.36419,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.97243,75.36424,Indian Laburnum-Cassia fistula,Kerala,0.0,0.0,2.0,,,,,,
11.97328,75.36561,Tamarind-Tamarindus indica,Kerala,1.0,0.0,2.0,,,,,,
11.97352,75.3224,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,,,,,,
11.97457,75.36771,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.97498,75.321,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.9751,75.36912,Red Silk Cotton-Bombax ceiba,Kerala,0.0,0.0,0.0,,,,,,
11.9751,75.36912,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.97519,75.3697,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
11.9758,75.32059,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.9758,75.32059,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
11.97594,75.37174,Drumstick tree-Moringa oleifera,Kerala,1.0,2.0,0.0,,,,,,
11.97594,75.37174,Teak-Tectona grandis,Kerala,0.0,0.0,1.0,,,,,,
11.9761,75.37797,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.97821,75.37224,Devil's Tree-Alstonia scholaris,Kerala,1.0,2.0,0.0,,,,,,
11.97841,75.37364,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.97841,75.37364,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.97861,75.37368,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,0.0,,,,,,
11.97865,75.53006,Purple Bauhinia-Bauhinia purpurea,Kerala,1.6,1.4,0.8,,,,,,
11.97991,75.31667,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.97991,75.31667,Indian Laburnum-Cassia fistula,Kerala,0.0,0.5,0.5,1.0,2.0,2.0,1.0,1.5,1.5
11.97996,75.37407,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,0.25,0.5,1.25,0.25,0.5,-0.75
11.98128,75.31552,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.98197,75.37554,Purple Bauhinia-Bauhinia purpurea,Kerala,0.0,2.0,0.0,,,,,,
11.98197,75.37554,Teak-Tectona grandis,Kerala,0.0,0.0,2.0,,,,,,
11.98266,75.31433,Gulmohur-Delonix regia,Kerala,1.0,0.0,0.0,,,,,,
11.98266,75.31433,Indian Laburnum-Cassia fistula,Kerala,0.0,1.0,2.0,,,,,,
11.98266,75.31433,Teak-Tectona grandis,Kerala,0.0,0.0,1.0,,,,,,
11.98301,75.31421,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.98336,75.3141,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.98336,75.3141,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,1.0,,,,,,
11.98336,75.3141,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.98336,75.3141,Indian Laburnum-Cassia fistula,Kerala,0.3333333333333333,1.3333333333333333,0.3333333333333333,,,,,,
11.98336,75.3141,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,,,,,,
11.98336,75.3141,Maulsari-Mimusops elengi,Kerala,1.0,1.0,2.0,,,,,,
11.98336,75.3141,Pride of India-Lagerstroemia speciosa,Kerala,0.0,0.0,2.0,,,,,,
11.98336,75.3141,Wood Apple-Aegle marmelos,Kerala,0.0,0.0,0.0,,,,,,
11.98357,75.37606,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.98397,75.3143,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.98443,75.37609,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
11.98443,75.37609,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
11.9856,75.30963,Indian Laburnum-Cassia fistula,Kerala,1.0,2.0,0.0,,,,,,
11.98587,75.31179,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.98587,75.31179,Mango (all varieties)-Mangifera indica,Kerala,1.0,2.0,0.0,,,,,,
11.98612,75.37613,Devil's Tree-Alstonia scholaris,Kerala,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0
11.98612,75.37613,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
11.98612,75.37613,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
11.98628,75.37606,Teak-Tectona grandis,Kerala,0.0,0.0,0.0,,,,,,
11.98656,75.37701,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
11.98782,75.37557,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
11.98828,75.31027,Indian Almond-Terminalia catappa,Kerala,1.0,0.0,0.0,,,,,,
11.98837,75.30958,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
