Week,Period_pre_2020,Lat,Long,Species_name,State_name,Leaves_fresh_pre_2020,Flowers_bud_pre_2020,Fruits_ripe_pre_2020,Period_post_2020,Leaves_fresh_post_2020,Flowers_bud_post_2020,Fruits_ripe_post_2020,Change_Leaves_fresh,Change_Flowers_bud,Change_Fruits_ripe
0,Pre-2020,8.69534,76.81339,Tamarind-Tamarindus indica,Kerala,1.0,2.0,1.0,Post-2020,1.5666666666666667,1.2,1.3333333333333333,0.5666666666666667,-0.8,0.33333333333333326
0,Pre-2020,8.69822,76.81366,Chandada-Macaranga peltata,Kerala,1.3333333333333333,0.0,0.6666666666666666,Post-2020,1.3076923076923077,0.1794871794871795,0.16666666666666666,-0.02564102564102555,0.1794871794871795,-0.5
0,Pre-2020,8.69822,76.81366,Devil's Tree-Alstonia scholaris,Kerala,1.3333333333333333,0.3333333333333333,1.0,Post-2020,1.3780487804878048,0.17073170731707318,0.21951219512195122,0.04471544715447151,-0.16260162601626013,-0.7804878048780488
0,Pre-2020,8.69822,76.81366,Indian Laburnum-Cassia fistula,Kerala,1.3333333333333333,0.3333333333333333,0.6666666666666666,Post-2020,1.1111111111111112,0.5185185185185185,0.37037037037037035,-0.2222222222222221,0.18518518518518517,-0.2962962962962963
0,Pre-2020,8.69822,76.81366,Jackfruit-Artocarpus heterophyllus,Kerala,1.5,0.75,0.75,Post-2020,1.4214285714285715,0.7285714285714285,0.5357142857142857,-0.07857142857142851,-0.021428571428571463,-0.2142857142857143
0,Pre-2020,8.69846,76.8138,Chandada-Macaranga peltata,Kerala,1.1666666666666667,0.16666666666666666,0.6666666666666666,Post-2020,1.3035019455252919,0.2918287937743191,0.20233463035019456,0.13683527885862512,0.12516212710765243,-0.4643320363164721
0,Pre-2020,8.69846,76.8138,Gamar-Gmelina arborea,Kerala,1.1666666666666667,0.0,0.0,Post-2020,1.264591439688716,0.20622568093385213,0.10505836575875487,0.09792477302204916,0.20622568093385213,0.10505836575875487
0,Pre-2020,8.69846,76.8138,Gulmohur-Delonix regia,Kerala,0.8333333333333334,0.8333333333333334,0.5,Post-2020,1.2076923076923076,0.5192307692307693,0.2692307692307692,0.37435897435897425,-0.3141025641025641,-0.23076923076923078
0,Pre-2020,8.69846,76.8138,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,0.8333333333333334,1.0,Post-2020,1.3549618320610688,0.7442748091603053,0.8320610687022901,0.021628498727735535,-0.08905852417302806,-0.16793893129770987
0,Pre-2020,8.69846,76.8138,Jamun-Syzygium cumini,Kerala,1.3333333333333333,0.8333333333333334,0.6666666666666666,Post-2020,1.3754789272030652,0.31417624521072796,0.2720306513409962,0.042145593869731934,-0.5191570881226054,-0.39463601532567044
0,Pre-2020,8.69846,76.8138,Pongam Tree-Pongamia pinnata,Kerala,1.3333333333333333,0.5,0.16666666666666666,Post-2020,1.3423076923076922,0.3,0.22692307692307692,0.008974358974358942,-0.2,0.060256410256410264
0,Pre-2020,8.69846,76.8138,True Ashoka-Saraca asoca,Kerala,1.1666666666666667,0.5,0.3333333333333333,Post-2020,1.2801556420233462,0.6653696498054474,0.2140077821011673,0.11348897535667946,0.16536964980544744,-0.11932555123216601
0,Pre-2020,8.70035,76.80778,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,1.0,Post-2020,1.0,0.6774193548387096,0.2903225806451613,0.0,0.6774193548387096,-0.7096774193548387
0,Pre-2020,8.70188,76.88642,True Ashoka-Saraca asoca,Kerala,1.1666666666666667,0.5,0.0,Post-2020,1.106060606060606,0.702020202020202,0.1717171717171717,-0.060606060606060774,0.202020202020202,0.1717171717171717
0,Pre-2020,8.70337,76.84826,Teak-Tectona grandis,Kerala,0.8,0.8,0.4,Post-2020,1.0698924731182795,0.3010752688172043,0.3387096774193548,0.26989247311827946,-0.49892473118279573,-0.06129032258064521
0,Pre-2020,8.7051,76.81491,True Ashoka-Saraca asoca,Kerala,1.0,0.6,0.2,Post-2020,1.0,0.7745664739884393,0.2023121387283237,0.0,0.17456647398843927,0.0023121387283236983
0,Pre-2020,8.70823,76.88363,Amla-Phyllanthus emblica,Kerala,1.0,0.2857142857142857,0.14285714285714285,Post-2020,1.0913705583756346,0.1218274111675127,0.08629441624365482,0.09137055837563457,-0.163886874546773,-0.05656272661348803
0,Pre-2020,8.71563,76.84903,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,1.0,Post-2020,1.3333333333333333,1.3333333333333333,1.1666666666666667,0.33333333333333326,1.3333333333333333,0.16666666666666674
0,Pre-2020,8.71563,76.84903,Peepal-Ficus religiosa,Kerala,1.0,0.0,0.0,Post-2020,1.3333333333333333,0.0,0.0,0.33333333333333326,0.0,0.0
0,Pre-2020,8.71585,76.73434,Red Silk Cotton-Bombax ceiba,Kerala,0.8,0.6,0.2,Post-2020,0.8378378378378378,0.3027027027027027,0.0918918918918919,0.037837837837837784,-0.29729729729729726,-0.10810810810810811
0,Pre-2020,8.71862,76.88293,Amla-Phyllanthus emblica,Kerala,1.0,0.0,0.0,Post-2020,1.0740740740740742,0.18518518518518517,0.1111111111111111,0.07407407407407418,0.18518518518518517,0.1111111111111111
0,Pre-2020,8.71997,76.81015,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,0.8333333333333334,0.6666666666666666,Post-2020,1.1666666666666667,0.8284313725490197,0.696078431372549,-0.16666666666666652,-0.004901960784313708,0.02941176470588236
0,Pre-2020,8.72127,76.82381,Mango (all varieties)-Mangifera indica,Kerala,1.3333333333333333,0.8333333333333334,0.6666666666666666,Post-2020,1.1534653465346534,0.7920792079207921,0.45544554455445546,-0.17986798679867988,-0.041254125412541254,-0.21122112211221117
0,Pre-2020,8.72127,76.82381,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,0.6666666666666666,0.5,Post-2020,1.1767676767676767,1.121212121212121,0.47474747474747475,0.17676767676767668,0.4545454545454545,-0.02525252525252525
0,Pre-2020,8.72141,76.81334,Amla-Phyllanthus emblica,Kerala,1.0,0.3333333333333333,0.16666666666666666,Post-2020,1.099502487562189,0.13432835820895522,0.0845771144278607,0.09950248756218905,-0.1990049751243781,-0.08208955223880596
0,Pre-2020,8.72196,76.8358,Amla-Phyllanthus emblica,Kerala,1.1666666666666667,0.3333333333333333,0.16666666666666666,Post-2020,1.075,0.13,0.08,-0.09166666666666679,-0.2033333333333333,-0.08666666666666666
0,Pre-2020,8.72196,76.8358,Gulmohur-Delonix regia,Kerala,0.8333333333333334,0.8333333333333334,0.5,Post-2020,1.0753768844221105,0.49246231155778897,0.2864321608040201,0.24204355108877718,-0.3408710217755444,-0.21356783919597988
0,Pre-2020,8.72216,76.82059,Jackfruit-Artocarpus heterophyllus,Kerala,1.2,1.2,1.0,Post-2020,1.0921409214092141,0.8943089430894309,0.7615176151761518,-0.1078590785907858,-0.3056910569105691,-0.2384823848238482
0,Pre-2020,8.72216,76.82059,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,0.4166666666666667,0.5,Post-2020,1.1683168316831682,1.0915841584158417,0.4777227722772277,0.16831683168316824,0.6749174917491749,-0.022277227722772297
0,Pre-2020,8.72216,76.82059,Tamarind-Tamarindus indica,Kerala,1.2,0.2,0.4,Post-2020,1.0380434782608696,0.15217391304347827,0.30978260869565216,-0.16195652173913033,-0.04782608695652174,-0.09021739130434786
0,Pre-2020,8.72216,76.82059,Teak-Tectona grandis,Kerala,1.0,1.1666666666666667,0.3333333333333333,Post-2020,1.1522842639593909,0.29441624365482233,0.3350253807106599,0.15228426395939088,-0.8722504230118444,0.0016920473773265887
0,Pre-2020,8.72244,76.81268,Chandada-Macaranga peltata,Kerala,1.1666666666666667,0.16666666666666666,0.5,Post-2020,1.125,0.26,0.13,-0.04166666666666674,0.09333333333333335,-0.37
0,Pre-2020,8.72244,76.81268,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,1.0,0.8333333333333334,Post-2020,1.1565656565656566,0.8484848484848485,0.7272727272727273,-0.17676767676767668,-0.1515151515151515,-0.10606060606060608
0,Pre-2020,8.72244,76.81268,Pongam Tree-Pongamia pinnata,Kerala,1.4,0.4,0.2,Post-2020,1.1098265895953756,0.2254335260115607,0.1329479768786127,-0.2901734104046243,-0.17456647398843933,-0.0670520231213873
0,Pre-2020,8.72244,76.81268,Tamarind-Tamarindus indica,Kerala,1.3333333333333333,0.16666666666666666,0.0,Post-2020,1.144638403990025,0.2543640897755611,0.4089775561097257,-0.18869492934330823,0.08769742310889442,0.4089775561097257
0,Pre-2020,8.72268,76.8153,Amla-Phyllanthus emblica,Kerala,1.0,0.16666666666666666,0.16666666666666666,Post-2020,1.087102177554439,0.12227805695142378,0.06700167504187604,0.08710217755443894,-0.044388609715242874,-0.09966499162479062
0,Pre-2020,8.72268,76.8153,Jamun-Syzygium cumini,Kerala,1.2,0.8,0.6,Post-2020,1.132596685082873,0.36464088397790057,0.143646408839779,-0.06740331491712692,-0.4353591160220995,-0.456353591160221
0,Pre-2020,8.72268,76.8153,Mango (all varieties)-Mangifera indica,Kerala,1.1666666666666667,1.0,0.5,Post-2020,1.150753768844221,0.7839195979899497,0.3969849246231156,-0.01591289782244565,-0.2160804020100503,-0.10301507537688442
0,Pre-2020,8.72268,76.8153,Purple Bauhinia-Bauhinia purpurea,Kerala,0.8,1.0,0.2,Post-2020,1.098901098901099,1.0714285714285714,0.42857142857142855,0.29890109890109895,0.0714285714285714,0.22857142857142854
0,Pre-2020,8.72268,76.8153,Rain tree-Albizia saman,Kerala,1.1111111111111112,0.8333333333333334,0.6666666666666666,Post-2020,1.1497504159733778,0.7970049916805324,0.35108153078202997,0.03863930486226663,-0.036328341652800966,-0.31558513588463666
0,Pre-2020,8.72268,76.8153,Tamarind-Tamarindus indica,Kerala,1.1818181818181819,0.18181818181818182,0.36363636363636365,Post-2020,1.124031007751938,0.22739018087855298,0.3669250645994832,-0.057787174066243896,0.045571999060371154,0.003288700963119562
0,Pre-2020,8.72346,76.81834,Chandada-Macaranga peltata,Kerala,1.1666666666666667,0.0,0.5,Post-2020,1.1256281407035176,0.2613065326633166,0.1507537688442211,-0.041038525963149164,0.2613065326633166,-0.3492462311557789
0,Pre-2020,8.72346,76.81834,Teak-Tectona grandis,Kerala,0.8,0.9,0.8,Post-2020,1.0604395604395604,0.3021978021978022,0.29120879120879123,0.2604395604395604,-0.5978021978021979,-0.5087912087912088
0,Pre-2020,8.72349,76.81745,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,0.5,1.0,Post-2020,1.1741293532338308,0.8208955223880597,0.7810945273631841,-0.15920398009950243,0.32089552238805974,-0.21890547263681592
0,Pre-2020,8.7245,76.81893,Indian Laburnum-Cassia fistula,Kerala,1.1666666666666667,0.3333333333333333,0.5,Post-2020,1.2295719844357977,0.5836575875486382,0.3735408560311284,0.062905317769131,0.25032425421530485,-0.1264591439688716
0,Pre-2020,8.7245,76.81894,Amla-Phyllanthus emblica,Kerala,1.0,0.3333333333333333,0.16666666666666666,Post-2020,1.2325581395348837,0.12403100775193798,0.1124031007751938,0.2325581395348837,-0.20930232558139533,-0.054263565891472854
0,Pre-2020,8.7245,76.81894,Gamar-Gmelina arborea,Kerala,1.0,0.16666666666666666,0.0,Post-2020,1.2692307692307692,0.23846153846153847,0.11153846153846154,0.26923076923076916,0.07179487179487182,0.11153846153846154
0,Pre-2020,8.7245,76.81894,Jackfruit-Artocarpus heterophyllus,Kerala,1.1666666666666667,0.6666666666666666,0.3333333333333333,Post-2020,1.3397683397683398,0.9961389961389961,0.4594594594594595,0.17310167310167301,0.3294723294723295,0.12612612612612617
0,Pre-2020,8.7245,76.81894,Mango (all varieties)-Mangifera indica,Kerala,0.6666666666666666,0.8333333333333334,0.6666666666666666,Post-2020,1.2884615384615385,0.29615384615384616,0.23846153846153847,0.6217948717948719,-0.5371794871794873,-0.4282051282051281
0,Pre-2020,8.7245,76.81894,Teak-Tectona grandis,Kerala,1.1666666666666667,1.1666666666666667,1.0,Post-2020,1.2751937984496124,0.32558139534883723,0.29457364341085274,0.10852713178294571,-0.8410852713178295,-0.7054263565891472
0,Pre-2020,8.7245,76.81894,Wood Apple-Aegle marmelos,Kerala,1.0,0.3333333333333333,0.6666666666666666,Post-2020,1.2403100775193798,0.4496124031007752,0.6046511627906976,0.24031007751937983,0.1162790697674419,-0.06201550387596899
0,Pre-2020,8.72451,76.81894,Jackfruit-Artocarpus heterophyllus,Kerala,1.1666666666666667,0.6666666666666666,0.5,Post-2020,1.3204633204633205,0.9806949806949807,0.5096525096525096,0.15379665379665375,0.3140283140283141,0.009652509652509633
0,Pre-2020,8.72451,76.81894,Jamun-Syzygium cumini,Kerala,1.3333333333333333,0.5,0.4583333333333333,Post-2020,1.3760848601735776,0.32497589199614274,0.2536162005785921,0.0427515268402443,-0.17502410800385726,-0.20471713275474124
0,Pre-2020,8.72451,76.81895,Amla-Phyllanthus emblica,Kerala,1.0,0.25,0.0,Post-2020,1.253384912959381,0.12572533849129594,0.08704061895551257,0.25338491295938104,-0.12427466150870406,0.08704061895551257
0,Pre-2020,8.72451,76.81895,Indian Laburnum-Cassia fistula,Kerala,1.1666666666666667,0.5,0.3333333333333333,Post-2020,1.2364341085271318,0.5930232558139535,0.40310077519379844,0.06976744186046502,0.09302325581395354,0.06976744186046513
0,Pre-2020,8.72451,76.81895,Mango (all varieties)-Mangifera indica,Kerala,1.3333333333333333,1.0,0.8333333333333334,Post-2020,1.3268482490272373,0.7392996108949417,0.4785992217898833,-0.006485084306095956,-0.2607003891050583,-0.3547341115434501
0,Pre-2020,8.72545,76.84152,Jamun-Syzygium cumini,Kerala,1.3333333333333333,0.6666666666666666,0.3333333333333333,Post-2020,1.2084367245657568,0.3349875930521092,0.18362282878411912,-0.12489660876757647,-0.33167907361455745,-0.1497105045492142
0,Pre-2020,8.72566,76.81251,Peepal-Ficus religiosa,Kerala,1.3333333333333333,0.0,0.0,Post-2020,1.3137254901960784,0.0196078431372549,0.014705882352941176,-0.019607843137254832,0.0196078431372549,0.014705882352941176
0,Pre-2020,8.72836,76.82826,Purple Bauhinia-Bauhinia purpurea,Kerala,0.8,0.4,0.2,Post-2020,1.1092896174863387,1.1092896174863387,0.47540983606557374,0.30928961748633865,0.7092896174863387,0.27540983606557373
0,Pre-2020,8.73373,76.89378,Teak-Tectona grandis,Kerala,1.1666666666666667,1.0,0.5,Post-2020,1.1658291457286432,0.27638190954773867,0.33668341708542715,-0.0008375209380235837,-0.7236180904522613,-0.16331658291457285
0,Pre-2020,8.73633,76.85294,True Ashoka-Saraca asoca,Kerala,1.1666666666666667,0.4166666666666667,0.16666666666666666,Post-2020,1.089058524173028,0.7022900763358778,0.19338422391857507,-0.07760814249363879,0.2856234096692111,0.026717557251908414
0,Pre-2020,8.73728,76.84981,Pongam Tree-Pongamia pinnata,Kerala,1.5,0.3333333333333333,0.0,Post-2020,1.1414141414141414,0.13636363636363635,0.050505050505050504,-0.35858585858585856,-0.19696969696969696,0.050505050505050504
0,Pre-2020,8.74351,76.83215,Gulmohur-Delonix regia,Kerala,0.5,0.5,0.0,Post-2020,1.0204081632653061,0.4489795918367347,0.5306122448979592,0.5204081632653061,-0.05102040816326531,0.5306122448979592
0,Pre-2020,8.7519,76.79667,Teak-Tectona grandis,Kerala,0.0,0.0,0.0,Post-2020,0.9795918367346939,0.2653061224489796,0.32653061224489793,0.9795918367346939,0.2653061224489796,0.32653061224489793
0,Pre-2020,8.75197,76.7726,Amla-Phyllanthus emblica,Kerala,1.0,0.5,0.0,Post-2020,1.1884057971014492,0.07971014492753623,0.06521739130434782,0.18840579710144922,-0.42028985507246375,0.06521739130434782
0,Pre-2020,8.75197,76.7726,Chandada-Macaranga peltata,Kerala,1.5,0.0,1.0,Post-2020,1.3943661971830985,0.19718309859154928,0.18309859154929578,-0.10563380281690149,0.19718309859154928,-0.8169014084507042
0,Pre-2020,8.75197,76.7726,Devil's Tree-Alstonia scholaris,Kerala,1.5,0.5,1.0,Post-2020,1.4177215189873418,0.2911392405063291,0.20253164556962025,-0.08227848101265822,-0.2088607594936709,-0.7974683544303798
0,Pre-2020,8.75197,76.7726,Gamar-Gmelina arborea,Kerala,1.1428571428571428,0.14285714285714285,0.0,Post-2020,1.1490066225165563,0.18543046357615894,0.056291390728476824,0.0061494796594134815,0.042573320719016094,0.056291390728476824
0,Pre-2020,8.75197,76.7726,Indian Laburnum-Cassia fistula,Kerala,1.3333333333333333,0.6666666666666666,1.6666666666666667,Post-2020,1.247191011235955,1.0112359550561798,1.4382022471910112,-0.08614232209737827,0.3445692883895132,-0.22846441947565554
0,Pre-2020,8.75197,76.7726,Jackfruit-Artocarpus heterophyllus,Kerala,1.7857142857142858,0.7142857142857143,0.35714285714285715,Post-2020,1.5032119914346895,0.7987152034261242,0.702355460385439,-0.2825022942795963,0.08442948914040993,0.3452126032425818
0,Pre-2020,8.75197,76.7726,Jamun-Syzygium cumini,Kerala,1.4285714285714286,0.7142857142857143,0.0,Post-2020,1.2483660130718954,0.38562091503267976,0.18627450980392157,-0.18020541549953317,-0.32866479925303455,0.18627450980392157
0,Pre-2020,8.75197,76.7726,Mango (all varieties)-Mangifera indica,Kerala,1.5,1.0,0.0,Post-2020,1.548148148148148,0.8444444444444444,0.43703703703703706,0.04814814814814805,-0.15555555555555556,0.43703703703703706
0,Pre-2020,8.75197,76.7726,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,Post-2020,1.0864461045891143,0.11312700106723586,0.035218783351120594,0.08644610458911428,0.11312700106723586,0.035218783351120594
0,Pre-2020,8.75197,76.7726,Peepal-Ficus religiosa,Kerala,1.5,0.5,0.0,Post-2020,1.5942028985507246,0.18840579710144928,0.014492753623188406,0.09420289855072461,-0.3115942028985507,0.014492753623188406
0,Pre-2020,8.75197,76.7726,Pongam Tree-Pongamia pinnata,Kerala,1.4,0.2,0.0,Post-2020,1.1535269709543567,0.17012448132780084,0.16182572614107885,-0.24647302904564317,-0.029875518672199175,0.16182572614107885
0,Pre-2020,8.75197,76.7726,Rain tree-Albizia saman,Kerala,1.1666666666666667,0.8333333333333334,0.5,Post-2020,1.180327868852459,0.9590163934426229,0.3319672131147541,0.013661202185792254,0.12568306010928953,-0.16803278688524592
0,Pre-2020,8.75197,76.7726,Tamarind-Tamarindus indica,Kerala,1.5,1.0,1.0,Post-2020,1.3357664233576643,0.3357664233576642,0.9197080291970803,-0.16423357664233573,-0.6642335766423357,-0.08029197080291972
0,Pre-2020,8.75197,76.7726,Teak-Tectona grandis,Kerala,1.125,1.0,1.0,Post-2020,1.2639405204460967,0.36059479553903345,0.3680297397769517,0.13894052044609673,-0.6394052044609666,-0.6319702602230484
0,Pre-2020,8.75197,76.7726,True Ashoka-Saraca asoca,Kerala,1.5,0.0,0.0,Post-2020,1.3108108108108107,0.7162162162162162,0.12162162162162163,-0.18918918918918926,0.7162162162162162,0.12162162162162163
0,Pre-2020,8.76083,76.79611,Devil's Tree-Alstonia scholaris,Kerala,1.2,0.2,0.4,Post-2020,1.1217391304347826,0.24347826086956523,0.14347826086956522,-0.07826086956521738,0.043478260869565216,-0.2565217391304348
0,Pre-2020,8.76083,76.79611,Gulmohur-Delonix regia,Kerala,0.8,0.6,0.0,Post-2020,1.0389610389610389,0.4805194805194805,0.21645021645021645,0.23896103896103882,-0.11948051948051946,0.21645021645021645
0,Pre-2020,8.76465,76.78847,Indian Laburnum-Cassia fistula,Kerala,1.0,1.0,1.0,Post-2020,1.1379310344827587,0.7758620689655172,0.5517241379310345,0.13793103448275867,-0.22413793103448276,-0.4482758620689655
0,Pre-2020,8.76465,76.78847,Red Silk Cotton-Bombax ceiba,Kerala,1.0,0.4,0.0,Post-2020,0.9056603773584906,0.20754716981132076,0.07547169811320754,-0.09433962264150941,-0.19245283018867926,0.07547169811320754
0,Pre-2020,8.77527,76.82835,Indian Laburnum-Cassia fistula,Kerala,0.5,0.0,0.5,Post-2020,1.0638297872340425,0.851063829787234,0.5106382978723404,0.5638297872340425,0.851063829787234,0.010638297872340385
0,Pre-2020,8.77527,76.82835,Jackfruit-Artocarpus heterophyllus,Kerala,1.5,1.0,0.0,Post-2020,1.148936170212766,0.8085106382978723,0.6595744680851063,-0.35106382978723394,-0.19148936170212771,0.6595744680851063
0,Pre-2020,8.77527,76.82835,Mango (all varieties)-Mangifera indica,Kerala,1.5,0.5,0.5,Post-2020,1.127659574468085,0.6382978723404256,0.425531914893617,-0.37234042553191493,0.13829787234042556,-0.07446808510638298
0,Pre-2020,8.77527,76.82835,Tamarind-Tamarindus indica,Kerala,1.0,0.0,1.0,Post-2020,1.0,0.2127659574468085,0.8297872340425532,0.0,0.2127659574468085,-0.17021276595744683
0,Pre-2020,8.78385,76.82294,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,1.0,Post-2020,1.0238095238095237,0.5714285714285714,0.6666666666666666,0.023809523809523725,0.5714285714285714,-0.33333333333333337
0,Pre-2020,8.78385,76.82294,Mango (all varieties)-Mangifera indica,Kerala,1.5,1.5,0.0,Post-2020,1.1724137931034482,0.7413793103448276,0.3275862068965517,-0.3275862068965518,-0.7586206896551724,0.3275862068965517
0,Pre-2020,8.78612,76.75606,Custard apple-Annona squamosa,Kerala,1.0,1.0,0.0,Post-2020,1.0,0.7733333333333333,0.7466666666666667,0.0,-0.22666666666666668,0.7466666666666667
0,Pre-2020,8.78816,76.70352,Devil's Tree-Alstonia scholaris,Kerala,2.0,1.5,1.5,Post-2020,1.824742268041237,1.2061855670103092,1.0721649484536082,-0.17525773195876293,-0.2938144329896908,-0.4278350515463918
0,Pre-2020,8.79099,76.8573,Peepal-Ficus religiosa,Kerala,1.3333333333333333,-0.3333333333333333,0.0,Post-2020,1.2758620689655173,0.009852216748768473,0.012315270935960592,-0.05747126436781591,0.3431855500821018,0.012315270935960592
0,Pre-2020,8.79984,76.68025,Amla-Phyllanthus emblica,Kerala,0.3333333333333333,0.0,0.0,Post-2020,0.2962962962962963,0.10185185185185185,0.1111111111111111,-0.037037037037037035,0.10185185185185185,0.1111111111111111
0,Pre-2020,8.79984,76.68025,Mango (all varieties)-Mangifera indica,Kerala,0.0,2.0,0.0,Post-2020,0.3333333333333333,0.717948717948718,0.20512820512820512,0.3333333333333333,-1.282051282051282,0.20512820512820512
0,Pre-2020,8.80151,76.76254,Mango (all varieties)-Mangifera indica,Kerala,1.1666666666666667,1.0,0.5,Post-2020,1.1487603305785123,0.7727272727272727,0.45867768595041325,-0.017906336088154395,-0.2272727272727273,-0.04132231404958675
0,Pre-2020,8.80833,76.67767,Amla-Phyllanthus emblica,Kerala,0.0,0.0,0.0,Post-2020,0.06329113924050633,0.0,0.0,0.06329113924050633,0.0,0.0
0,Pre-2020,8.80833,76.67767,Chandada-Macaranga peltata,Kerala,0.25,0.0,0.0,Post-2020,0.07476635514018691,0.018691588785046728,0.018691588785046728,-0.17523364485981308,0.018691588785046728,0.018691588785046728
0,Pre-2020,8.80833,76.67767,Jackfruit-Artocarpus heterophyllus,Kerala,0.1111111111111111,0.4444444444444444,0.3888888888888889,Post-2020,0.08768267223382047,0.35490605427974947,0.325678496868476,-0.02342843887729064,-0.08953839016469495,-0.0632103920204129
0,Pre-2020,8.80833,76.67767,Mango (all varieties)-Mangifera indica,Kerala,0.19230769230769232,0.7307692307692307,0.0,Post-2020,0.16846652267818574,0.49676025917926564,0.2796976241900648,-0.02384116962950658,-0.2340089715899651,0.2796976241900648
0,Pre-2020,8.80833,76.67767,Peepal-Ficus religiosa,Kerala,0.5,1.0,0.5,Post-2020,0.0,0.92,0.96,-0.5,-0.07999999999999996,0.45999999999999996
0,Pre-2020,8.80833,76.67767,Purple Bauhinia-Bauhinia purpurea,Kerala,0.0,1.0,1.0,Post-2020,0.07575757575757576,0.9545454545454546,0.6818181818181818,0.07575757575757576,-0.045454545454545414,-0.31818181818181823
0,Pre-2020,8.80833,76.67767,Tamarind-Tamarindus indica,Kerala,1.0,0.5,0.5,Post-2020,0.0784313725490196,0.21568627450980393,0.7450980392156863,-0.9215686274509804,-0.28431372549019607,0.2450980392156863
0,Pre-2020,8.80833,76.67767,Teak-Tectona grandis,Kerala,0.25,0.4166666666666667,0.16666666666666666,Post-2020,0.1328125,0.15104166666666666,0.3333333333333333,-0.1171875,-0.265625,0.16666666666666666
0,Pre-2020,8.80876,76.67764,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,0.5,0.0,Post-2020,0.021739130434782608,0.21739130434782608,0.17391304347826086,0.021739130434782608,-0.28260869565217395,0.17391304347826086
0,Pre-2020,8.80876,76.67764,Purple Bauhinia-Bauhinia purpurea,Kerala,0.5,1.0,1.0,Post-2020,0.08974358974358974,0.8333333333333334,0.7435897435897436,-0.41025641025641024,-0.16666666666666663,-0.2564102564102564
0,Pre-2020,8.81149,76.66194,Mango (all varieties)-Mangifera indica,Kerala,0.0,0.5,0.0,Post-2020,0.18604651162790697,0.5348837209302325,0.37209302325581395,0.18604651162790697,0.03488372093023251,0.37209302325581395
0,Pre-2020,8.81226,76.68614,Mango (all varieties)-Mangifera indica,Kerala,0.5,1.0,0.0,Post-2020,0.0851063829787234,0.2978723404255319,0.14893617021276595,-0.4148936170212766,-0.7021276595744681,0.14893617021276595
0,Pre-2020,8.81252,76.75661,Mango (all varieties)-Mangifera indica,Kerala,0.0,0.0,2.0,Post-2020,1.5333333333333334,0.8,1.1333333333333333,1.5333333333333334,0.8,-0.8666666666666667
0,Pre-2020,8.81419,76.66726,Guava tree-Psidium guajava,Kerala,2.0,1.0,-1.0,Post-2020,2.0,2.0,2.0,0.0,1.0,3.0
0,Pre-2020,8.81419,76.66726,Teak-Tectona grandis,Kerala,0.0,0.0,1.0,Post-2020,0.2391304347826087,0.1956521739130435,0.43478260869565216,0.2391304347826087,0.1956521739130435,-0.5652173913043479
0,Pre-2020,8.81502,76.75704,Indian Laburnum-Cassia fistula,Kerala,1.3333333333333333,0.6666666666666666,0.3333333333333333,Post-2020,1.081043956043956,0.6346153846153846,0.33104395604395603,-0.2522893772893773,-0.03205128205128205,-0.0022893772893772812
0,Pre-2020,8.82928,76.92216,Jackfruit-Artocarpus heterophyllus,Kerala,0.0,0.0,1.0,Post-2020,0.2926829268292683,0.8780487804878049,0.0975609756097561,0.2926829268292683,0.8780487804878049,-0.9024390243902439
0,Pre-2020,8.83303,76.88142,Amla-Phyllanthus emblica,Kerala,0.5,0.5,0.0,Post-2020,1.0,0.15789473684210525,0.07017543859649122,0.5,-0.34210526315789475,0.07017543859649122
0,Pre-2020,8.84337,76.65822,Jackfruit-Artocarpus heterophyllus,Kerala,2.0,1.5,0.5,Post-2020,1.2,1.08,0.64,-0.8,-0.41999999999999993,0.14
0,Pre-2020,8.84337,76.65822,Mango (all varieties)-Mangifera indica,Kerala,2.0,2.0,0.0,Post-2020,1.5918367346938775,1.1224489795918366,0.42857142857142855,-0.40816326530612246,-0.8775510204081634,0.42857142857142855
0,Pre-2020,8.84765,76.72891,Amla-Phyllanthus emblica,Kerala,2.0,1.0,0.0,Post-2020,0.7692307692307693,0.8461538461538461,1.0,-1.2307692307692308,-0.15384615384615385,1.0
0,Pre-2020,8.84765,76.72891,Mango (all varieties)-Mangifera indica,Kerala,1.6666666666666667,0.6666666666666666,0.0,Post-2020,1.037037037037037,0.8888888888888888,0.37037037037037035,-0.6296296296296298,0.2222222222222222,0.37037037037037035
0,Pre-2020,8.85086,76.64976,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,0.0,Post-2020,1.5,1.0,1.0,0.5,0.0,1.0
0,Pre-2020,8.85086,76.64976,Guava tree-Psidium guajava,Kerala,1.0,1.0,1.0,Post-2020,1.6,1.3,1.3,0.6000000000000001,0.30000000000000004,0.30000000000000004
