Year,State_name,Phenophase,Valid Observations (Accuracy),False Positive Rate,False Negative Rate,Total Observations
2021.0,Rajasthan,Leaves_mature,0.0,0.25,0.75,4
2021.0,Sikkim,Leaves_mature,0.0,0.0,1.0,3
2021.0,Tamil Nadu,Leaves_mature,0.027777777777777776,0.28703703703703703,0.6851851851851852,108
2021.0,Telangana,Leaves_mature,0.0,0.0,1.0,3
2021.0,Uttar Pradesh,Leaves_mature,0.2,0.4,0.4,5
2021.0,Uttarakhand,Leaves_mature,0.0,0.6666666666666666,0.3333333333333333,3
2021.0,West Bengal,Leaves_mature,0.0,0.16666666666666666,0.8333333333333334,6
2022.0,Andaman and Nicobar Islands,Leaves_mature,0.04143646408839779,0.055248618784530384,0.9033149171270718,362
2022.0,Andhra Pradesh,Leaves_mature,0.2,0.1,0.7,10
2022.0,Assam,Leaves_mature,0.1111111111111111,0.1746031746031746,0.7142857142857143,63
2022.0,Bihar,Leaves_mature,0.0,0.0,1.0,1
2022.0,Chhattisgarh,Leaves_mature,0.0,0.0,1.0,1
2022.0,Delhi,Leaves_mature,0.0,0.3157894736842105,0.6842105263157895,19
2022.0,Goa,Leaves_mature,0.0,0.07692307692307693,0.9230769230769231,13
2022.0,Gujarat,Leaves_mature,0.0,0.1111111111111111,0.8888888888888888,18
2022.0,Haryana,Leaves_mature,0.0,0.0,1.0,2
2022.0,Himachal Pradesh,Leaves_mature,0.07692307692307693,0.38461538461538464,0.5384615384615384,13
2022.0,Jharkhand,Leaves_mature,0.0,0.16666666666666666,0.8333333333333334,6
2022.0,Karnataka,Leaves_mature,0.05759162303664921,0.08900523560209424,0.8534031413612565,191
2022.0,Kerala,Leaves_mature,0.02578974624546867,0.1555152770585189,0.8186949766960124,19310
2022.0,Madhya Pradesh,Leaves_mature,0.13964686998394862,0.2391653290529695,0.6211878009630819,623
2022.0,Maharashtra,Leaves_mature,0.06356968215158924,0.061124694376528114,0.8753056234718827,409
2022.0,Manipur,Leaves_mature,0.0,0.3333333333333333,0.6666666666666666,6
2022.0,Nagaland,Leaves_mature,0.0,0.0,1.0,3
2022.0,Odisha,Leaves_mature,0.08849557522123894,0.19469026548672566,0.7168141592920354,113
2022.0,Puducherry,Leaves_mature,0.015503875968992248,0.3798449612403101,0.6046511627906976,129
2022.0,Punjab,Leaves_mature,0.5454545454545454,0.18181818181818182,0.2727272727272727,11
2022.0,Rajasthan,Leaves_mature,0.047619047619047616,0.23809523809523808,0.7142857142857143,21
2022.0,Tamil Nadu,Leaves_mature,0.02100840336134454,0.23949579831932774,0.7394957983193278,238
2022.0,Telangana,Leaves_mature,0.10909090909090909,0.21818181818181817,0.6727272727272727,55
2022.0,Uttar Pradesh,Leaves_mature,0.43478260869565216,0.13043478260869565,0.43478260869565216,23
2022.0,Uttarakhand,Leaves_mature,0.0,0.2222222222222222,0.7777777777777778,9
2022.0,West Bengal,Leaves_mature,0.0,0.05970149253731343,0.9402985074626866,67
2023.0,Andaman and Nicobar Islands,Leaves_mature,0.2159090909090909,0.11363636363636363,0.6704545454545454,176
2023.0,Andhra Pradesh,Leaves_mature,0.0,0.16,0.84,25
2023.0,Assam,Leaves_mature,0.26666666666666666,0.13333333333333333,0.6,30
2023.0,Bihar,Leaves_mature,0.14285714285714285,0.7142857142857143,0.14285714285714285,7
2023.0,Chhattisgarh,Leaves_mature,0.10256410256410256,0.23076923076923078,0.6666666666666666,39
2023.0,Delhi,Leaves_mature,0.0,0.02127659574468085,0.9787234042553191,47
2023.0,Goa,Leaves_mature,0.015479876160990712,0.034055727554179564,0.9504643962848297,323
2023.0,Gujarat,Leaves_mature,0.136,0.368,0.496,125
2023.0,Haryana,Leaves_mature,0.0,0.8333333333333334,0.16666666666666666,6
2023.0,Himachal Pradesh,Leaves_mature,0.0,0.13333333333333333,0.8666666666666667,15
2023.0,Jharkhand,Leaves_mature,0.25,0.25,0.5,4
2023.0,Karnataka,Leaves_mature,0.0624390243902439,0.0224390243902439,0.9151219512195122,1025
2023.0,Kerala,Leaves_mature,0.03159840563803362,0.1751487493501242,0.7932528450118422,17311
2023.0,Madhya Pradesh,Leaves_mature,0.11421319796954314,0.2626903553299492,0.6230964467005076,788
2023.0,Maharashtra,Leaves_mature,0.0499219968798752,0.10920436817472699,0.8408736349453978,641
2023.0,Manipur,Leaves_mature,0.0,0.0,1.0,1
2023.0,Meghalaya,Leaves_mature,0.0,0.0,1.0,2
2023.0,Nagaland,Leaves_mature,0.03571428571428571,0.14285714285714285,0.8214285714285714,28
2023.0,Odisha,Leaves_mature,0.09269662921348315,0.21910112359550563,0.6882022471910112,356
2023.0,Puducherry,Leaves_mature,0.052083333333333336,0.17708333333333334,0.7708333333333334,96
2023.0,Punjab,Leaves_mature,0.0,1.0,0.0,1
2023.0,Rajasthan,Leaves_mature,0.11594202898550725,0.15942028985507245,0.7246376811594203,69
2023.0,Sikkim,Leaves_mature,0.45454545454545453,0.0,0.5454545454545454,11
2023.0,Tamil Nadu,Leaves_mature,0.024154589371980676,0.1996779388083736,0.7761674718196457,1242
2023.0,Telangana,Leaves_mature,0.05063291139240506,0.1518987341772152,0.7974683544303798,79
2023.0,Uttar Pradesh,Leaves_mature,0.22142857142857142,0.1357142857142857,0.6428571428571429,140
2023.0,Uttarakhand,Leaves_mature,0.34210526315789475,0.13157894736842105,0.5263157894736842,38
2023.0,West Bengal,Leaves_mature,0.002188183807439825,0.10284463894967177,0.8949671772428884,457
2015.0,Andhra Pradesh,Leaves_old,0.0,0.0,0.0,0
2015.0,Delhi,Leaves_old,0.0,0.0,0.0,0
2015.0,Haryana,Leaves_old,0.0,0.0,0.0,0
2015.0,Himachal Pradesh,Leaves_old,0.0,0.0,0.0,0
2015.0,Karnataka,Leaves_old,0.0,0.0,0.0,0
2015.0,Kerala,Leaves_old,0.0,1.0,0.0,1
2015.0,Lakshadweep,Leaves_old,0.0,0.0,0.0,0
2015.0,Puducherry,Leaves_old,0.0,0.0,0.0,0
2015.0,Punjab,Leaves_old,0.0,0.0,0.0,0
2015.0,Tamil Nadu,Leaves_old,0.0,0.0,0.0,0
2015.0,Uttar Pradesh,Leaves_old,0.0,0.0,0.0,0
2015.0,Uttarakhand,Leaves_old,0.0,0.0,0.0,0
2016.0,Andhra Pradesh,Leaves_old,0.0,0.0,0.0,0
2016.0,Chandigarh,Leaves_old,0.0,0.0,0.0,0
2016.0,Delhi,Leaves_old,0.0,0.0,0.0,0
2016.0,Haryana,Leaves_old,0.0,0.0,0.0,0
2016.0,Himachal Pradesh,Leaves_old,0.0,0.0,0.0,0
2016.0,Karnataka,Leaves_old,0.0,0.0,0.0,0
2016.0,Kerala,Leaves_old,0.0,0.9166666666666666,0.08333333333333333,12
2016.0,Madhya Pradesh,Leaves_old,0.0,0.0,0.0,0
2016.0,Maharashtra,Leaves_old,0.0,0.0,0.0,0
2016.0,Meghalaya,Leaves_old,0.0,0.0,0.0,0
2016.0,Puducherry,Leaves_old,0.0,0.0,0.0,0
2016.0,Punjab,Leaves_old,0.0,0.0,0.0,0
2016.0,Sikkim,Leaves_old,0.0,0.0,0.0,0
2016.0,Tamil Nadu,Leaves_old,0.0,0.0,0.0,0
2016.0,Telangana,Leaves_old,0.0,0.0,0.0,0
2016.0,Uttarakhand,Leaves_old,0.0,0.0,0.0,0
2016.0,West Bengal,Leaves_old,0.0,0.0,0.0,0
2017.0,Andhra Pradesh,Leaves_old,0.0,0.0,0.0,0
2017.0,Assam,Leaves_old,0.0,0.0,0.0,0
2017.0,Bihar,Leaves_old,0.0,0.0,0.0,0
2017.0,Gujarat,Leaves_old,0.0,0.0,0.0,0
2017.0,Himachal Pradesh,Leaves_old,0.0,0.0,0.0,0
2017.0,Karnataka,Leaves_old,0.0,0.0,0.0,0
2017.0,Kerala,Leaves_old,0.25,0.6666666666666666,0.08333333333333333,12
2017.0,Maharashtra,Leaves_old,0.0,0.0,0.0,0
2017.0,Meghalaya,Leaves_old,0.0,0.0,0.0,0
2017.0,Puducherry,Leaves_old,0.0,0.0,0.0,0
2017.0,Punjab,Leaves_old,0.0,0.0,0.0,0
2017.0,Sikkim,Leaves_old,0.0,0.0,0.0,0
2017.0,Tamil Nadu,Leaves_old,0.0,0.0,0.0,0
2017.0,Telangana,Leaves_old,0.0,0.0,0.0,0
2018.0,Andhra Pradesh,Leaves_old,0.7860696517412935,0.19900497512437812,0.014925373134328358,201
2018.0,Assam,Leaves_old,0.6666666666666666,0.3333333333333333,0.0,9
2018.0,Chhattisgarh,Leaves_old,0.23809523809523808,0.7142857142857143,0.047619047619047616,21
2018.0,Dadra and Nagar Haveli,Leaves_old,0.0,1.0,0.0,1
2018.0,Delhi,Leaves_old,0.0,0.0,0.0,0
2018.0,Goa,Leaves_old,0.32941176470588235,0.6039215686274509,0.06666666666666667,255
2018.0,Gujarat,Leaves_old,0.14285714285714285,0.6666666666666666,0.19047619047619047,21
2018.0,Haryana,Leaves_old,0.5555555555555556,0.4444444444444444,0.0,9
2018.0,Himachal Pradesh,Leaves_old,0.0,0.0,0.0,0
2018.0,Jammu and Kashmir,Leaves_old,0.0,1.0,0.0,1
2018.0,Jharkhand,Leaves_old,0.2,0.8,0.0,5
2018.0,Karnataka,Leaves_old,0.2800982800982801,0.5823095823095823,0.1375921375921376,407
2018.0,Kerala,Leaves_old,0.21721515388442675,0.701258085151752,0.08152676096382117,14069
2018.0,Lakshadweep,Leaves_old,0.0,1.0,0.0,1
2018.0,Madhya Pradesh,Leaves_old,0.4,0.5428571428571428,0.05714285714285714,70
2018.0,Maharashtra,Leaves_old,0.2469879518072289,0.6706827309236948,0.0823293172690763,498
2018.0,Manipur,Leaves_old,0.0,0.7,0.3,10
2018.0,Meghalaya,Leaves_old,0.08333333333333333,0.4583333333333333,0.4583333333333333,24
2018.0,Odisha,Leaves_old,0.42857142857142855,0.5714285714285714,0.0,7
2018.0,Puducherry,Leaves_old,0.0,0.0,0.0,0
2018.0,Punjab,Leaves_old,1.0,0.0,0.0,1
2018.0,Rajasthan,Leaves_old,0.8904109589041096,0.1095890410958904,0.0,73
2018.0,Sikkim,Leaves_old,0.0,0.0,0.0,0
2018.0,Tamil Nadu,Leaves_old,0.45,0.4111111111111111,0.1388888888888889,180
2018.0,Telangana,Leaves_old,0.5384615384615384,0.23076923076923078,0.23076923076923078,13
2018.0,Tripura,Leaves_old,0.0,0.0,1.0,2
2018.0,Uttar Pradesh,Leaves_old,0.0,0.0,0.0,0
2018.0,Uttarakhand,Leaves_old,0.23493975903614459,0.7259036144578314,0.0391566265060241,332
2018.0,West Bengal,Leaves_old,0.41496598639455784,0.47959183673469385,0.1054421768707483,294
2019.0,Andhra Pradesh,Leaves_old,0.7411764705882353,0.25882352941176473,0.0,85
2019.0,Assam,Leaves_old,0.25,0.75,0.0,4
2019.0,Bihar,Leaves_old,0.0,1.0,0.0,1
2019.0,Chhattisgarh,Leaves_old,0.0,0.8,0.2,5
2019.0,Delhi,Leaves_old,0.2,0.6,0.2,5
2019.0,Goa,Leaves_old,0.24861878453038674,0.6533149171270718,0.09806629834254144,724
2019.0,Haryana,Leaves_old,1.0,0.0,0.0,1
2019.0,Himachal Pradesh,Leaves_old,0.7272727272727273,0.18181818181818182,0.09090909090909091,11
2019.0,Jharkhand,Leaves_old,0.0,1.0,0.0,10
2019.0,Karnataka,Leaves_old,0.4557823129251701,0.4489795918367347,0.09523809523809523,294
2019.0,Kerala,Leaves_old,0.16330870830535035,0.7686366689053056,0.06805462278934409,17868
2019.0,Madhya Pradesh,Leaves_old,0.6907630522088354,0.285140562248996,0.024096385542168676,249
2019.0,Maharashtra,Leaves_old,0.265625,0.578125,0.15625,128
2019.0,Meghalaya,Leaves_old,0.6666666666666666,0.2222222222222222,0.1111111111111111,9
2019.0,Odisha,Leaves_old,0.08823529411764706,0.6470588235294118,0.2647058823529412,34
2019.0,Puducherry,Leaves_old,0.6923076923076923,0.3076923076923077,0.0,13
2019.0,Punjab,Leaves_old,0.5,0.0,0.5,2
2019.0,Rajasthan,Leaves_old,0.7272727272727273,0.09090909090909091,0.18181818181818182,11
2019.0,Sikkim,Leaves_old,1.0,0.0,0.0,1
2019.0,Tamil Nadu,Leaves_old,0.29863013698630136,0.6109589041095891,0.09041095890410959,365
2019.0,Telangana,Leaves_old,0.8952380952380953,0.10476190476190476,0.0,105
2019.0,Uttar Pradesh,Leaves_old,0.3333333333333333,0.6666666666666666,0.0,9
2019.0,Uttarakhand,Leaves_old,0.7,0.26666666666666666,0.03333333333333333,30
2019.0,West Bengal,Leaves_old,0.3333333333333333,0.6666666666666666,0.0,3
2020.0,Andhra Pradesh,Leaves_old,0.0,1.0,0.0,1
2020.0,Chhattisgarh,Leaves_old,0.0,1.0,0.0,3
2020.0,Delhi,Leaves_old,0.2,0.8,0.0,5
2020.0,Goa,Leaves_old,0.14285714285714285,0.7142857142857143,0.14285714285714285,7
2020.0,Gujarat,Leaves_old,1.0,0.0,0.0,1
2020.0,Haryana,Leaves_old,0.0,1.0,0.0,5
2020.0,Jharkhand,Leaves_old,0.0,1.0,0.0,1
2020.0,Karnataka,Leaves_old,0.44285714285714284,0.45714285714285713,0.1,70
2020.0,Kerala,Leaves_old,0.34362259755387303,0.6134083996634958,0.0429690027826312,15453
2020.0,Madhya Pradesh,Leaves_old,0.39285714285714285,0.5612244897959183,0.04591836734693878,196
2020.0,Maharashtra,Leaves_old,0.35714285714285715,0.2857142857142857,0.35714285714285715,14
2020.0,Meghalaya,Leaves_old,0.6,0.4,0.0,5
2020.0,Odisha,Leaves_old,0.06666666666666667,0.4666666666666667,0.4666666666666667,15
2020.0,Puducherry,Leaves_old,0.3076923076923077,0.6153846153846154,0.07692307692307693,13
2020.0,Rajasthan,Leaves_old,0.0,1.0,0.0,3
2020.0,Tamil Nadu,Leaves_old,0.35714285714285715,0.6071428571428571,0.03571428571428571,112
2020.0,Uttar Pradesh,Leaves_old,1.0,0.0,0.0,3
2020.0,Uttarakhand,Leaves_old,0.0,1.0,0.0,2
2020.0,West Bengal,Leaves_old,0.7058823529411765,0.29411764705882354,0.0,17
2021.0,Andaman and Nicobar Islands,Leaves_old,0.6666666666666666,0.3333333333333333,0.0,6
2021.0,Andhra Pradesh,Leaves_old,0.0,1.0,0.0,1
2021.0,Bihar,Leaves_old,0.7647058823529411,0.23529411764705882,0.0,17
2021.0,Chhattisgarh,Leaves_old,0.25,0.75,0.0,4
2021.0,Delhi,Leaves_old,0.0,0.5,0.5,4
2021.0,Goa,Leaves_old,0.21052631578947367,0.7368421052631579,0.05263157894736842,19
2021.0,Gujarat,Leaves_old,1.0,0.0,0.0,1
2021.0,Haryana,Leaves_old,0.25,0.75,0.0,4
2021.0,Himachal Pradesh,Leaves_old,0.25,0.25,0.5,4
2021.0,Jharkhand,Leaves_old,1.0,0.0,0.0,4
2021.0,Karnataka,Leaves_old,0.4789915966386555,0.4369747899159664,0.08403361344537816,119
2021.0,Kerala,Leaves_old,0.24475574712643677,0.7168103448275862,0.03843390804597701,13920
2021.0,Madhya Pradesh,Leaves_old,0.34065934065934067,0.5531135531135531,0.10622710622710622,273
2021.0,Maharashtra,Leaves_old,0.5098039215686274,0.37254901960784315,0.11764705882352941,51
2021.0,Odisha,Leaves_old,0.3870967741935484,0.06451612903225806,0.5483870967741935,31
2021.0,Puducherry,Leaves_old,0.0,0.75,0.25,8
2021.0,Punjab,Leaves_old,0.0,0.0,1.0,1
2021.0,Rajasthan,Leaves_old,0.5,0.5,0.0,4
2021.0,Sikkim,Leaves_old,0.0,1.0,0.0,3
2021.0,Tamil Nadu,Leaves_old,0.4722222222222222,0.4351851851851852,0.09259259259259259,108
2021.0,Telangana,Leaves_old,0.0,1.0,0.0,2
2021.0,Uttar Pradesh,Leaves_old,0.8,0.0,0.2,5
2021.0,Uttarakhand,Leaves_old,0.0,0.6666666666666666,0.3333333333333333,3
2021.0,West Bengal,Leaves_old,0.16666666666666666,0.8333333333333334,0.0,6
2022.0,Andaman and Nicobar Islands,Leaves_old,0.7265193370165746,0.22099447513812154,0.052486187845303865,362
2022.0,Andhra Pradesh,Leaves_old,0.4,0.2,0.4,10
2022.0,Assam,Leaves_old,0.38095238095238093,0.49206349206349204,0.12698412698412698,63
2022.0,Bihar,Leaves_old,1.0,0.0,0.0,1
2022.0,Chhattisgarh,Leaves_old,0.0,1.0,0.0,1
2022.0,Delhi,Leaves_old,0.3684210526315789,0.5263157894736842,0.10526315789473684,19
2022.0,Goa,Leaves_old,0.7142857142857143,0.2857142857142857,0.0,14
2022.0,Gujarat,Leaves_old,0.3076923076923077,0.6923076923076923,0.0,13
2022.0,Haryana,Leaves_old,0.0,1.0,0.0,2
2022.0,Himachal Pradesh,Leaves_old,0.0,0.8461538461538461,0.15384615384615385,13
2022.0,Jharkhand,Leaves_old,0.6,0.2,0.2,5
2022.0,Karnataka,Leaves_old,0.6052631578947368,0.30526315789473685,0.08947368421052632,190
2022.0,Kerala,Leaves_old,0.23085373509102322,0.7053253818790542,0.06382088302992257,19116
2022.0,Madhya Pradesh,Leaves_old,0.5633116883116883,0.3782467532467532,0.05844155844155844,616
2022.0,Maharashtra,Leaves_old,0.35858585858585856,0.22727272727272727,0.41414141414141414,396
2022.0,Manipur,Leaves_old,0.6666666666666666,0.3333333333333333,0.0,6
2022.0,Nagaland,Leaves_old,0.0,1.0,0.0,3
2022.0,Odisha,Leaves_old,0.39823008849557523,0.40707964601769914,0.19469026548672566,113
2022.0,Puducherry,Leaves_old,0.10852713178294573,0.7209302325581395,0.17054263565891473,129
2022.0,Punjab,Leaves_old,0.8181818181818182,0.09090909090909091,0.09090909090909091,11
2022.0,Rajasthan,Leaves_old,0.5238095238095238,0.3333333333333333,0.14285714285714285,21
2022.0,Tamil Nadu,Leaves_old,0.423728813559322,0.5211864406779662,0.05508474576271186,236
2022.0,Telangana,Leaves_old,0.509090909090909,0.34545454545454546,0.14545454545454545,55
2022.0,Uttar Pradesh,Leaves_old,0.9130434782608695,0.08695652173913043,0.0,23
2022.0,Uttarakhand,Leaves_old,0.5714285714285714,0.42857142857142855,0.0,7
2022.0,West Bengal,Leaves_old,0.9104477611940298,0.08955223880597014,0.0,67
2023.0,Andaman and Nicobar Islands,Leaves_old,0.6931818181818182,0.2556818181818182,0.05113636363636364,176
2023.0,Andhra Pradesh,Leaves_old,0.36,0.6,0.04,25
2023.0,Assam,Leaves_old,0.4827586206896552,0.1724137931034483,0.3448275862068966,29
2023.0,Bihar,Leaves_old,0.2857142857142857,0.7142857142857143,0.0,7
2023.0,Chhattisgarh,Leaves_old,0.02564102564102564,0.9230769230769231,0.05128205128205128,39
2023.0,Delhi,Leaves_old,0.08333333333333333,0.7708333333333334,0.14583333333333334,48
2023.0,Goa,Leaves_old,0.2111801242236025,0.17391304347826086,0.6149068322981367,322
2023.0,Gujarat,Leaves_old,0.552,0.408,0.04,125
2023.0,Haryana,Leaves_old,0.0,1.0,0.0,6
2023.0,Himachal Pradesh,Leaves_old,0.06666666666666667,0.8666666666666667,0.06666666666666667,15
2023.0,Jharkhand,Leaves_old,0.5,0.5,0.0,4
2023.0,Karnataka,Leaves_old,0.7270058708414873,0.2172211350293542,0.05577299412915851,1022
2023.0,Kerala,Leaves_old,0.25502811105315015,0.6772155567147743,0.06775633223207558,17253
2023.0,Madhya Pradesh,Leaves_old,0.5592356687898089,0.3961783439490446,0.044585987261146494,785
2023.0,Maharashtra,Leaves_old,0.3191823899371069,0.4418238993710692,0.2389937106918239,636
2023.0,Manipur,Leaves_old,0.0,0.0,1.0,1
2023.0,Meghalaya,Leaves_old,0.0,1.0,0.0,2
2023.0,Nagaland,Leaves_old,0.4642857142857143,0.42857142857142855,0.10714285714285714,28
2023.0,Odisha,Leaves_old,0.49572649572649574,0.26495726495726496,0.23931623931623933,351
2023.0,Puducherry,Leaves_old,0.05263157894736842,0.8315789473684211,0.11578947368421053,95
2023.0,Punjab,Leaves_old,1.0,0.0,0.0,1
2023.0,Rajasthan,Leaves_old,0.927536231884058,0.043478260869565216,0.028985507246376812,69
2023.0,Sikkim,Leaves_old,0.8181818181818182,0.18181818181818182,0.0,11
2023.0,Tamil Nadu,Leaves_old,0.44508196721311477,0.5057377049180328,0.04918032786885246,1220
2023.0,Telangana,Leaves_old,0.5128205128205128,0.4358974358974359,0.05128205128205128,78
2023.0,Uttar Pradesh,Leaves_old,0.6618705035971223,0.2517985611510791,0.08633093525179857,139
2023.0,Uttarakhand,Leaves_old,0.4473684210526316,0.2631578947368421,0.2894736842105263,38
2023.0,West Bengal,Leaves_old,0.62,0.21333333333333335,0.16666666666666666,450
2015.0,Andhra Pradesh,Flowers_bud,0.0,0.5,0.5,2
2015.0,Delhi,Flowers_bud,0.625,0.15625,0.21875,32
2015.0,Haryana,Flowers_bud,0.7391304347826086,0.08695652173913043,0.17391304347826086,23
2015.0,Himachal Pradesh,Flowers_bud,1.0,0.0,0.0,1
2015.0,Karnataka,Flowers_bud,0.44565217391304346,0.358695652173913,0.1956521739130435,92
2015.0,Kerala,Flowers_bud,0.5904165255672198,0.26320690822891973,0.14637656620386047,11812
2015.0,Lakshadweep,Flowers_bud,1.0,0.0,0.0,3
2015.0,Puducherry,Flowers_bud,0.6363636363636364,0.18181818181818182,0.18181818181818182,11
2015.0,Punjab,Flowers_bud,1.0,0.0,0.0,2
2015.0,Tamil Nadu,Flowers_bud,0.8571428571428571,0.14285714285714285,0.0,7
2015.0,Uttar Pradesh,Flowers_bud,0.0,0.0,1.0,1
2015.0,Uttarakhand,Flowers_bud,0.6666666666666666,0.3333333333333333,0.0,3
2016.0,Andhra Pradesh,Flowers_bud,0.6666666666666666,0.0,0.3333333333333333,6
2016.0,Chandigarh,Flowers_bud,0.325,0.6,0.075,40
2016.0,Delhi,Flowers_bud,0.47619047619047616,0.47619047619047616,0.047619047619047616,42
2016.0,Haryana,Flowers_bud,0.631578947368421,0.05263157894736842,0.3157894736842105,19
2016.0,Himachal Pradesh,Flowers_bud,0.5789473684210527,0.42105263157894735,0.0,38
2016.0,Karnataka,Flowers_bud,0.7616279069767442,0.16279069767441862,0.0755813953488372,172
2016.0,Kerala,Flowers_bud,0.6412681187504845,0.21959538020308503,0.13913650104643052,12901
2016.0,Madhya Pradesh,Flowers_bud,0.6,0.0,0.4,5
2016.0,Maharashtra,Flowers_bud,0.75,0.25,0.0,4
2016.0,Meghalaya,Flowers_bud,0.8571428571428571,0.14285714285714285,0.0,7
2016.0,Puducherry,Flowers_bud,1.0,0.0,0.0,1
2016.0,Punjab,Flowers_bud,0.5925925925925926,0.37037037037037035,0.037037037037037035,27
2016.0,Sikkim,Flowers_bud,0.9215686274509803,0.0784313725490196,0.0,51
2016.0,Tamil Nadu,Flowers_bud,0.7283236994219653,0.16184971098265896,0.10982658959537572,173
2016.0,Telangana,Flowers_bud,0.8,0.0,0.2,5
2016.0,Uttarakhand,Flowers_bud,0.8,0.2,0.0,5
2016.0,West Bengal,Flowers_bud,0.0,1.0,0.0,1
2017.0,Andhra Pradesh,Flowers_bud,0.5159420289855072,0.2927536231884058,0.19130434782608696,345
2017.0,Assam,Flowers_bud,0.8,0.09411764705882353,0.10588235294117647,85
2017.0,Bihar,Flowers_bud,0.0,0.0,1.0,1
2017.0,Gujarat,Flowers_bud,0.5,0.0,0.5,6
2017.0,Himachal Pradesh,Flowers_bud,0.75,0.0625,0.1875,16
2017.0,Karnataka,Flowers_bud,0.7424242424242424,0.13636363636363635,0.12121212121212122,132
2017.0,Kerala,Flowers_bud,0.6099323142444293,0.20929348239409842,0.18077420336147235,13149
2017.0,Maharashtra,Flowers_bud,0.6666666666666666,0.0,0.3333333333333333,3
2017.0,Meghalaya,Flowers_bud,0.583941605839416,0.32116788321167883,0.0948905109489051,137
2017.0,Puducherry,Flowers_bud,1.0,0.0,0.0,6
2017.0,Punjab,Flowers_bud,0.8947368421052632,0.05263157894736842,0.05263157894736842,19
2017.0,Sikkim,Flowers_bud,0.6904761904761905,0.2619047619047619,0.047619047619047616,42
2017.0,Tamil Nadu,Flowers_bud,0.5871559633027523,0.26146788990825687,0.15137614678899083,218
2017.0,Telangana,Flowers_bud,0.6666666666666666,0.3333333333333333,0.0,3
2018.0,Andhra Pradesh,Flowers_bud,0.4361493123772102,0.3241650294695481,0.23968565815324164,509
2018.0,Assam,Flowers_bud,0.7419354838709677,0.1935483870967742,0.06451612903225806,31
2018.0,Chhattisgarh,Flowers_bud,0.7894736842105263,0.21052631578947367,0.0,19
2018.0,Dadra and Nagar Haveli,Flowers_bud,0.0,0.0,1.0,1
2018.0,Delhi,Flowers_bud,1.0,0.0,0.0,2
2018.0,Goa,Flowers_bud,0.5574468085106383,0.24680851063829787,0.19574468085106383,235
2018.0,Gujarat,Flowers_bud,0.5714285714285714,0.2857142857142857,0.14285714285714285,7
2018.0,Haryana,Flowers_bud,1.0,0.0,0.0,2
2018.0,Himachal Pradesh,Flowers_bud,0.13333333333333333,0.13333333333333333,0.7333333333333333,15
2018.0,Jammu and Kashmir,Flowers_bud,0.0,1.0,0.0,1
2018.0,Jharkhand,Flowers_bud,0.75,0.25,0.0,4
2018.0,Karnataka,Flowers_bud,0.7413479052823315,0.15300546448087432,0.10564663023679417,549
2018.0,Kerala,Flowers_bud,0.5238404484396897,0.31807772498889153,0.1580818265714188,29257
2018.0,Lakshadweep,Flowers_bud,1.0,0.0,0.0,1
2018.0,Madhya Pradesh,Flowers_bud,0.7928571428571428,0.18571428571428572,0.02142857142857143,140
2018.0,Maharashtra,Flowers_bud,0.8512195121951219,0.07317073170731707,0.07560975609756097,410
2018.0,Manipur,Flowers_bud,0.5714285714285714,0.42857142857142855,0.0,7
2018.0,Meghalaya,Flowers_bud,0.6180555555555556,0.2222222222222222,0.1597222222222222,144
2018.0,Odisha,Flowers_bud,0.8,0.2,0.0,30
2018.0,Puducherry,Flowers_bud,0.2222222222222222,0.2222222222222222,0.5555555555555556,9
2018.0,Punjab,Flowers_bud,0.0,1.0,0.0,1
2018.0,Rajasthan,Flowers_bud,0.8412698412698413,0.1111111111111111,0.047619047619047616,63
2018.0,Sikkim,Flowers_bud,0.6666666666666666,0.3333333333333333,0.0,3
2018.0,Tamil Nadu,Flowers_bud,0.5878220140515222,0.26229508196721313,0.14988290398126464,427
2018.0,Telangana,Flowers_bud,0.8421052631578947,0.10526315789473684,0.05263157894736842,38
2018.0,Tripura,Flowers_bud,0.0,1.0,0.0,2
2018.0,Uttar Pradesh,Flowers_bud,0.8461538461538461,0.15384615384615385,0.0,13
2018.0,Uttarakhand,Flowers_bud,0.9060402684563759,0.06711409395973154,0.026845637583892617,298
2018.0,West Bengal,Flowers_bud,0.6850393700787402,0.28346456692913385,0.031496062992125984,254
2019.0,Andhra Pradesh,Flowers_bud,0.1797752808988764,0.5842696629213483,0.23595505617977527,89
2019.0,Assam,Flowers_bud,0.4375,0.375,0.1875,16
2019.0,Bihar,Flowers_bud,1.0,0.0,0.0,1
2019.0,Chhattisgarh,Flowers_bud,1.0,0.0,0.0,4
2019.0,Delhi,Flowers_bud,0.25,0.5,0.25,4
2019.0,Goa,Flowers_bud,0.3432098765432099,0.4308641975308642,0.22592592592592592,810
2019.0,Haryana,Flowers_bud,0.0,0.0,0.0,0
2019.0,Himachal Pradesh,Flowers_bud,0.75,0.0,0.25,4
2019.0,Jharkhand,Flowers_bud,0.8333333333333334,0.16666666666666666,0.0,6
2019.0,Karnataka,Flowers_bud,0.6836734693877551,0.19387755102040816,0.12244897959183673,294
2019.0,Kerala,Flowers_bud,0.5823789267015707,0.24828206806282724,0.1693390052356021,24448
2019.0,Madhya Pradesh,Flowers_bud,0.7247706422018348,0.1651376146788991,0.11009174311926606,436
2019.0,Maharashtra,Flowers_bud,0.6388888888888888,0.2222222222222222,0.1388888888888889,108
