State_name,Phenophase,Total Observations_pre_2020,Valid Observations (Accuracy)_pre_2020,False Positive Rate_pre_2020,False Negative Rate_pre_2020,Total Observations_post_2020,Valid Observations (Accuracy)_post_2020,False Positive Rate_post_2020,False Negative Rate_post_2020,Observation_Change,Accuracy_Change,False_Positive_Change,False_Negative_Change
Meghalaya,Flowers_Female,6,0.375,0.125,0.0,4,1.0,0.0,0.0,-2,0.625,-0.125,0.0
Meghalaya,Flowers_bud,298,0.6897850046344571,0.22156181207276093,0.08865318329278182,7,1.0,0.0,0.0,-291,0.31021499536554287,-0.22156181207276093,-0.08865318329278182
Meghalaya,Flowers_male,6,0.375,0.125,0.0,4,1.0,0.0,0.0,-2,0.625,-0.125,0.0
Meghalaya,Flowers_open,296,0.8488616184677829,0.1011003297818366,0.0500380517503805,6,1.0,0.0,0.0,-290,0.15113838153221715,-0.1011003297818366,-0.0500380517503805
Meghalaya,Fruits_open,0,0.0,0.0,0.0,1,0.5,0.0,0.0,1,0.5,0.0,0.0
Meghalaya,Fruits_ripe,295,0.7039398387001127,0.18306870070568698,0.1129914605942003,7,1.0,0.0,0.0,-288,0.2960601612998873,-0.18306870070568698,-0.1129914605942003
Meghalaya,Fruits_unripe,300,0.5289444563432569,0.2655636467480545,0.20549189690868847,7,1.0,0.0,0.0,-293,0.47105554365674307,-0.2655636467480545,-0.20549189690868847
Meghalaya,Leaves_fresh,302,0.08910085773439808,0.37730700976042586,0.533592132505176,7,0.7,0.3,0.0,-295,0.6108991422656018,-0.07730700976042587,-0.533592132505176
Meghalaya,Leaves_mature,302,0.08348861283643891,0.17910381543921916,0.7374075717243419,7,0.0,0.0,1.0,-295,-0.08348861283643891,-0.17910381543921916,0.2625924282756581
Meghalaya,Leaves_old,33,0.18749999999999997,0.1701388888888889,0.1423611111111111,7,0.3,0.7,0.0,-26,0.11250000000000002,0.5298611111111111,-0.1423611111111111
Odisha,Flowers_Female,0,0.0,0.0,0.0,334,0.977202868852459,0.022797131147540974,0.0,334,0.977202868852459,0.022797131147540974,0.0
Odisha,Flowers_bud,66,0.7194444444444444,0.16944444444444445,0.1111111111111111,509,0.7554476101855134,0.10578359066262291,0.13876879915186363,443,0.03600316574106899,-0.06366085378182154,0.027657688040752526
Odisha,Flowers_male,0,0.0,0.0,0.0,334,0.981109118852459,0.018890881147540974,0.0,334,0.981109118852459,0.018890881147540974,0.0
Odisha,Flowers_open,66,0.7472222222222222,0.11388888888888885,0.1388888888888889,493,0.7888250640777561,0.0881265712986522,0.12304836462359164,427,0.04160284185553387,-0.025762317590236644,-0.01584052426529725
Odisha,Fruits_open,17,0.5,0.0,0.0,368,0.8918650793650794,0.044210419210419176,0.06392450142450137,351,0.3918650793650794,0.044210419210419176,0.06392450142450137
Odisha,Fruits_ripe,66,0.7861111111111112,0.15555555555555556,0.0583333333333333,511,0.7196073375891524,0.1627565648620775,0.11763609754876997,445,-0.0665037735219588,0.007201009306521955,0.05930276421543667
Odisha,Fruits_unripe,64,0.6823529411764706,0.17352941176470585,0.14411764705882352,511,0.6342813192168945,0.1885816873583025,0.17713699342480294,447,-0.04807162195957615,0.015052275593596648,0.03301934636597942
Odisha,Leaves_fresh,65,0.1283524904214559,0.210727969348659,0.6609195402298851,513,0.25926522222275983,0.24493134214257023,0.4958034356346699,448,0.13091273180130392,0.034203372793911224,-0.1651161045952152
Odisha,Leaves_mature,66,0.01388888888888885,0.16666666666666666,0.8194444444444444,515,0.061427083366744996,0.11151236339959006,0.8270605532336648,449,0.04753819447785615,-0.0551543032670766,0.007616108789220366
Odisha,Leaves_old,41,0.25840336134453773,0.6092436974789917,0.1323529411764706,510,0.33693000627057146,0.30080492666847214,0.3622650670609563,469,0.07852664492603373,-0.3084387708105195,0.2299121258844857
Puducherry,Flowers_Female,0,0.0,0.0,0.0,51,0.24019607843137256,0.004901960784313725,0.004901960784313725,51,0.24019607843137256,0.004901960784313725,0.004901960784313725
Puducherry,Flowers_bud,38,0.6444444444444444,0.11717171717171718,0.23838383838383836,215,0.3708819128026445,0.3164515024271122,0.3126665847702433,177,-0.2735625316417999,0.199279785255395,0.07428274638640492
Puducherry,Flowers_male,0,0.0,0.0,0.0,51,0.24019607843137256,0.004901960784313725,0.004901960784313725,51,0.24019607843137256,0.004901960784313725,0.004901960784313725
Puducherry,Flowers_open,38,0.6599134199134199,0.17119769119769118,0.1688888888888889,215,0.3862944710162161,0.28280466885113054,0.33090086013265335,177,-0.2736189488972038,0.11160697765343935,0.16201197124376446
Puducherry,Fruits_open,3,0.13333333333333333,0.06666666666666667,0.0,65,0.7452830188679245,0.00471698113207545,0.0,62,0.6119496855345912,-0.061949685534591216,0.0
Puducherry,Fruits_ripe,40,0.5693362193362194,0.15786435786435785,0.27279942279942276,247,0.5698712624584718,0.3314299557032115,0.09869878183831668,207,0.0005350431222523877,0.17356559783885364,-0.17410064096110608
Puducherry,Fruits_unripe,37,0.4152958152958153,0.1642135642135642,0.4204906204906205,247,0.5279363925802879,0.2635831949058693,0.20848041251384272,210,0.11264057728447263,0.09936963069230509,-0.2120102079767778
Puducherry,Leaves_fresh,41,0.10129870129870126,0.528005328005328,0.3706959706959707,247,0.22684800664451826,0.5649311323366556,0.2082208610188261,206,0.12554930534581699,0.03692580433132764,-0.16247510967714462
Puducherry,Leaves_mature,41,0.0376068376068376,0.13015873015873014,0.8322344322344323,247,0.034753945182724226,0.24191064507198226,0.7233354097452935,206,-0.002852892424113372,0.11175191491325212,-0.10889902248913874
Puducherry,Leaves_old,13,0.13846153846153847,0.06153846153846154,0.0,245,0.11721275460565544,0.729473448827794,0.15331379656655053,232,-0.021248783855883024,0.6679349872893324,0.15331379656655053
Punjab,Flowers_Female,0,0.0,0.0,0.0,7,0.3333333333333333,0.0,0.0,7,0.3333333333333333,0.0,0.0
Punjab,Flowers_bud,51,0.5974658869395711,0.3846003898635478,0.01793372319688108,14,0.16666666666666666,0.5,0.3333333333333333,-37,-0.4307992202729045,0.11539961013645222,0.31539961013645224
Punjab,Flowers_male,0,0.0,0.0,0.0,7,0.3333333333333333,0.0,0.0,7,0.3333333333333333,0.0,0.0
Punjab,Flowers_open,52,0.8251879699248121,0.14285714285714285,0.0319548872180451,13,0.5454545454545454,0.45454545454545453,0.0,-39,-0.2797334244702667,0.3116883116883117,-0.0319548872180451
Punjab,Fruits_open,0,0.0,0.0,0.0,7,0.3333333333333333,0.0,0.0,7,0.3333333333333333,0.0,0.0
Punjab,Fruits_ripe,51,0.7376218323586745,0.23703703703703702,0.02534113060428848,14,0.5833333333333334,0.4166666666666667,0.0,-37,-0.15428849902534114,0.17962962962962967,-0.02534113060428848
Punjab,Fruits_unripe,52,0.5503759398496241,0.18533834586466164,0.2642857142857143,13,0.5757575757575758,0.0909090909090909,0.3333333333333333,-39,0.025381635907951727,-0.09442925495557074,0.06904761904761902
Punjab,Leaves_fresh,52,0.3533834586466165,0.4530075187969924,0.19360902255639095,14,0.5,0.027777777777777766,0.47222222222222227,-38,0.14661654135338348,-0.4252297410192146,0.2786131996658313
Punjab,Leaves_mature,51,0.12222222222222223,0.15497076023391815,0.7228070175438597,13,0.1818181818181818,0.393939393939394,0.42424242424242425,-38,0.05959595959595956,0.23896863370547583,-0.2985645933014354
Punjab,Leaves_old,3,0.3,0.0,0.1,13,0.6060606060606061,0.0303030303030303,0.3636363636363636,10,0.3060606060606061,0.0303030303030303,0.26363636363636356
Rajasthan,Flowers_Female,3,0.5,0.0,0.0,65,1.0,0.0,0.0,62,0.5,0.0,0.0
Rajasthan,Flowers_bud,74,0.8751803751803753,0.05555555555555555,0.06926406926406925,95,0.7235644257703081,0.08070728291316526,0.19572829131652658,21,-0.15161594941006717,0.025151727357609704,0.12646422205245733
Rajasthan,Flowers_male,3,0.5,0.0,0.0,65,0.9948979591836735,0.005102040816326525,0.0,62,0.4948979591836735,0.005102040816326525,0.0
Rajasthan,Flowers_open,77,0.7727272727272727,0.053030303030303,0.1742424242424242,94,0.730366027007818,0.20175906183368866,0.06787491115849323,17,-0.042361245719454654,0.14872875880338565,-0.10636751308393097
Rajasthan,Fruits_open,16,1.0,0.0,0.0,72,0.990909090909091,0.004545454545454525,0.004545454545454525,56,-0.009090909090909038,0.004545454545454525,0.004545454545454525
Rajasthan,Fruits_ripe,74,0.9761904761904763,0.01587301587301585,0.0079365079365079,96,0.7946428571428571,0.0957556935817805,0.1096014492753623,22,-0.18154761904761918,0.07988267770876464,0.10166494133885441
Rajasthan,Fruits_unripe,82,0.6209987195902689,0.06338028169014084,0.31562099871959026,96,0.7527173913043478,0.09730848861283642,0.1499741200828157,14,0.13171867171407892,0.033928206922695575,-0.16564687863677457
Rajasthan,Leaves_fresh,81,0.7253246753246754,0.22207792207792204,0.052597402597402546,97,0.18633540372670804,0.40398550724637683,0.4096790890269151,16,-0.5389892715979674,0.1819075851684548,0.35708168642951255
Rajasthan,Leaves_mature,84,0.05,0.05675675675675675,0.8932432432432432,97,0.12422360248447203,0.24521221532091092,0.630564182194617,13,0.07422360248447203,0.18845545856415416,-0.26267906104862626
Rajasthan,Leaves_old,84,0.8088418430884184,0.10024906600249064,0.0909090909090909,97,0.48783643892339545,0.4692028985507246,0.0429606625258799,13,-0.321005404165023,0.368953832548234,-0.047948428383211
Sikkim,Flowers_Female,0,0.0,0.0,0.0,3,0.5,0.0,0.0,3,0.5,0.0,0.0
Sikkim,Flowers_bud,103,0.6768207282913166,0.23984593837535012,0.08333333333333333,12,0.2777777777777778,0.5555555555555556,0.16666666666666666,-91,-0.3990429505135388,0.31570961718020546,0.08333333333333333
Sikkim,Flowers_male,0,0.0,0.0,0.0,3,0.5,0.0,0.0,3,0.5,0.0,0.0
Sikkim,Flowers_open,106,0.6373106060606061,0.06534090909090907,0.29734848484848486,12,0.5,0.0,0.5,-94,-0.13731060606060608,-0.06534090909090907,0.20265151515151514
Sikkim,Fruits_open,0,0.0,0.0,0.0,8,0.5,0.0,0.5,8,0.5,0.0,0.5
Sikkim,Fruits_ripe,104,0.5967023172905526,0.25980392156862747,0.14349376114081996,12,0.5,0.5,0.0,-92,-0.09670231729055256,0.24019607843137253,-0.14349376114081996
Sikkim,Fruits_unripe,103,0.8894208846329229,0.017441860465116275,0.09313725490196077,12,0.5,0.0,0.5,-91,-0.3894208846329229,-0.017441860465116275,0.4068627450980392
Sikkim,Leaves_fresh,105,0.6972610722610723,0.17060023310023303,0.1321386946386946,14,0.0,0.2727272727272727,0.7272727272727273,-91,-0.6972610722610723,0.10212703962703967,0.5951340326340326
Sikkim,Leaves_mature,106,0.09581105169340462,0.1448306595365419,0.7593582887700534,14,0.22727272727272724,0.0,0.7727272727272727,-92,0.13146167557932262,-0.1448306595365419,0.013368983957219305
Sikkim,Leaves_old,1,0.25,0.0,0.0,14,0.4090909090909091,0.5909090909090909,0.0,13,0.15909090909090912,0.5909090909090909,0.0
Tamil Nadu,Flowers_Female,24,0.14857142857142855,0.22285714285714286,0.02857142857142856,251,0.9939516129032258,0.004032258064516125,0.00201612903225805,227,0.8453801843317972,-0.21882488479262674,-0.02655529953917051
Tamil Nadu,Flowers_bud,1189,0.6691218738167863,0.2101994596485488,0.12067866653466468,1498,0.6070755927104146,0.23741560007597576,0.1555088072136097,309,-0.06204628110637178,0.027216140427426955,0.034830140678945035
Tamil Nadu,Flowers_male,24,0.17714285714285713,0.22285714285714286,0.0,252,0.996,0.002,0.002,228,0.8188571428571428,-0.22085714285714286,0.002
Tamil Nadu,Flowers_open,1188,0.6529940304415539,0.19920019678616427,0.14780577277228174,1476,0.6361714134191205,0.20841586674459692,0.15541271983628255,288,-0.016822617022433373,0.009215669958432648,0.0076069470640008074
Tamil Nadu,Fruits_open,77,0.24990583804143127,0.10263653483992466,0.047457627118644055,325,0.8657114624505928,0.0838603425559947,0.05042819499341235,248,0.6158056244091615,-0.01877619228392996,0.002970567874768293
Tamil Nadu,Fruits_ripe,1230,0.6892813568010936,0.22761765208475732,0.08310099111414898,1531,0.7109381616408943,0.17807422489936828,0.11098761345973732,301,0.021656804839800703,-0.04954342718538904,0.027886622345588336
Tamil Nadu,Fruits_unripe,1218,0.6313301914532607,0.19221092102984322,0.17645888751689603,1538,0.6475084348035587,0.18860496867732174,0.1638865965191195,320,0.01617824335029794,-0.00360595235252148,-0.012572290997776542
Tamil Nadu,Leaves_fresh,1238,0.13785970561752553,0.5299829664799146,0.33215732790255986,1712,0.19100310511216487,0.4308612478014754,0.37813564708635966,474,0.05314339949463934,-0.09912171867843922,0.0459783191837998
Tamil Nadu,Leaves_mature,1244,0.02354262135304494,0.2254492097357077,0.7510081689112472,1717,0.024049146116147776,0.21256044547916902,0.7633904084046831,473,0.0005065247631028356,-0.012888764256538676,0.012382239493435865
Tamil Nadu,Leaves_old,545,0.14972602739726026,0.20441400304414,0.04585996955859968,1676,0.424543965034379,0.5173130469810103,0.0581429879846106,1131,0.27481793763711876,0.3128990439368703,0.01228301842601092
Telangana,Flowers_Female,0,0.0,0.0,0.0,19,0.9696969696969697,0.0303030303030303,0.0,19,0.9696969696969697,0.0303030303030303,0.0
Telangana,Flowers_bud,149,0.7737949242037132,0.12906659853517286,0.09713847726111392,115,0.7059712773998488,0.07256235827664397,0.22146636432350716,-34,-0.06782364680386443,-0.05650424025852889,0.12432788706239324
Telangana,Flowers_male,0,0.0,0.0,0.0,19,0.9696969696969697,0.0303030303030303,0.0,19,0.9696969696969697,0.0303030303030303,0.0
Telangana,Flowers_open,149,0.7273590529722365,0.12248765116675181,0.15015329586101173,116,0.41545893719806765,0.4492753623188405,0.13526570048309175,-33,-0.3119001157741688,0.3267877111520887,-0.014887595377919977
Telangana,Fruits_open,24,0.17708333333333334,0.0625,0.01041666666666665,31,0.65,0.016666666666666666,0.0,7,0.47291666666666665,-0.04583333333333334,-0.01041666666666665
Telangana,Fruits_ripe,146,0.6729166666666666,0.12257653061224491,0.20450680272108843,121,0.6258937198067632,0.24415458937198067,0.12995169082125604,-25,-0.04702294685990338,0.12157805875973576,-0.07455511189983238
Telangana,Fruits_unripe,147,0.7059343434343435,0.15498737373737373,0.13907828282828283,127,0.5024691358024691,0.2574955908289241,0.24003527336860667,-20,-0.20346520763187437,0.10250821709155036,0.10095699054032384
Telangana,Leaves_fresh,154,0.6809355345911949,0.22519654088050312,0.09386792452830188,132,0.35827160493827165,0.5130864197530864,0.12864197530864194,-22,-0.3226639296529233,0.2878898788725833,0.03477405078034006
Telangana,Leaves_mature,152,0.0048076923076923,0.12131410256410255,0.8738782051282051,137,0.053241273494438,0.12336018411967775,0.8233985423858842,-15,0.048433581186745706,0.002046081555575202,-0.05047966274232096
Telangana,Leaves_old,118,0.35842490842490843,0.08388278388278385,0.057692307692307675,135,0.3406371406371406,0.5937839937839938,0.06557886557886554,17,-0.017787767787767805,0.50990120990121,0.007886557886557864
Uttar Pradesh,Flowers_Female,0,0.0,0.0,0.0,90,0.7464788732394366,0.003521126760563375,0.0,90,0.7464788732394366,0.003521126760563375,0.0
Uttar Pradesh,Flowers_bud,24,0.5487179487179487,0.0846153846153846,0.3666666666666667,169,0.7097826086956521,0.19492753623188405,0.09528985507246375,145,0.16106465997770347,0.11031215161649945,-0.27137681159420296
Uttar Pradesh,Flowers_male,0,0.0,0.0,0.0,90,0.7464788732394366,0.003521126760563375,0.0,90,0.7464788732394366,0.003521126760563375,0.0
Uttar Pradesh,Flowers_open,24,0.5820512820512821,0.058974358974358966,0.358974358974359,168,0.7119538770760605,0.1652914418703057,0.12275468105363374,144,0.1299025950247784,0.10631708289594674,-0.23621967792072524
Uttar Pradesh,Fruits_open,3,0.2222222222222222,0.1111111111111111,0.0,104,1.0,0.0,0.0,101,0.7777777777777778,-0.1111111111111111,0.0
Uttar Pradesh,Fruits_ripe,24,0.8153846153846155,0.11794871794871793,0.06666666666666667,169,0.8666666666666667,0.0615942028985507,0.07173913043478261,145,0.05128205128205121,-0.05635451505016723,0.005072463768115945
Uttar Pradesh,Fruits_unripe,23,0.774928774928775,0.06267806267806267,0.16239316239316237,169,0.5304347826086956,0.18405797101449275,0.2855072463768116,146,-0.2444939923200794,0.12137990833643009,0.1231140839836492
Uttar Pradesh,Leaves_fresh,24,0.09230769230769231,0.09999999999999999,0.8076923076923078,171,0.5843167701863354,0.19316770186335402,0.22251552795031054,147,0.4920090778786431,0.09316770186335403,-0.5851767797419973
Uttar Pradesh,Leaves_mature,24,0.025641025641025633,0.11794871794871793,0.8564102564102565,171,0.21405279503105587,0.16653726708074534,0.6194099378881988,147,0.18841176939003024,0.04858854913202741,-0.23700031852205772
Uttar Pradesh,Leaves_old,9,0.1111111111111111,0.2222222222222222,0.0,170,0.843728495464498,0.08468877072255238,0.07158273381294963,161,0.732617384353387,-0.13753345149966983,0.07158273381294963
Uttarakhand,Flowers_Female,10,0.25,0.0,0.0,28,0.5,0.0,0.0,18,0.25,0.0,0.0
Uttarakhand,Flowers_bud,364,0.7655905268842089,0.18890496027154205,0.045504512844249,50,0.6458333333333333,0.20138888888888887,0.15277777777777776,-314,-0.11975719355087566,0.012483928617346818,0.10727326493352876
Uttarakhand,Flowers_male,11,0.475,0.025,0.0,28,0.5,0.0,0.0,17,0.025000000000000022,-0.025,0.0
Uttarakhand,Flowers_open,357,0.859542007346842,0.0482284630880436,0.09222952956511432,50,0.6388888888888888,0.1388888888888889,0.2222222222222222,-307,-0.2206531184579532,0.0906604258008453,0.1299926926571079
Uttarakhand,Fruits_open,21,0.48529411764705876,0.014705882352941175,0.0,38,0.46875,0.0078125,0.0234375,17,-0.016544117647058765,-0.0068933823529411745,0.0234375
Uttarakhand,Fruits_ripe,421,0.9108669256920835,0.05842642059252062,0.0307066537153958,50,0.6838972431077694,0.22619047619047616,0.08991228070175437,-371,-0.22696968258431405,0.16776405559795554,0.059205626986358575
Uttarakhand,Fruits_unripe,413,0.7489640266322171,0.12481615820331908,0.12621981516446384,51,0.5668859649122807,0.19682017543859648,0.23629385964912278,-362,-0.18207806171993635,0.0720040172352774,0.11007404448465893
Uttarakhand,Leaves_fresh,441,0.2731494252873563,0.32065517241379304,0.40619540229885054,52,0.21052631578947367,0.43421052631578944,0.3552631578947368,-389,-0.06262310949788263,0.11355535390199639,-0.05093224440411376
Uttarakhand,Leaves_mature,429,0.11292153510021846,0.15478768880022795,0.7322907760995535,52,0.08552631578947367,0.38011695906432746,0.5343567251461988,-377,-0.02739521931074479,0.22532927026409952,-0.1979340509533547
Uttarakhand,Leaves_old,362,0.23373493975903611,0.2481425702811245,0.01812248995983935,50,0.25469924812030076,0.5895989974937343,0.1557017543859649,-312,0.020964308361264644,0.3414564272126098,0.13757926442612556
West Bengal,Flowers_Female,12,0.2777777777777778,0.05555555555555553,0.0,67,0.75,0.0,0.0,55,0.4722222222222222,-0.05555555555555553,0.0
West Bengal,Flowers_bud,258,0.33945756780402453,0.42782152230971127,0.23272090988626418,462,0.6277341728480248,0.16873742165487893,0.20352840549709617,204,0.28827660504400027,-0.25908410065483234,-0.02919250438916801
West Bengal,Flowers_male,12,0.25,0.05555555555555553,0.027777777777777766,68,0.75,0.0,0.0,56,0.5,-0.05555555555555553,-0.027777777777777766
West Bengal,Flowers_open,233,0.4551188743328481,0.17952450266860745,0.3653566229985444,435,0.5899496610845295,0.2144537480063796,0.1955965909090909,202,0.13483078675168142,0.03492924533777214,-0.16976003208945348
West Bengal,Fruits_open,41,0.44017094017094016,0.051282051282051266,0.17521367521367517,134,0.838094245204337,0.06870308590492075,0.09320266889074227,93,0.3979233050333968,0.01742103462286948,-0.0820110063229329
West Bengal,Fruits_ripe,286,0.7801418439716312,0.07565011820330966,0.14420803782505906,532,0.68268707714276,0.22413133648386765,0.09318158637337229,246,-0.09745476682887122,0.148481218280558,-0.05102645145168677
West Bengal,Fruits_unripe,284,0.796031746031746,0.18968253968253967,0.014285714285714268,536,0.6091242433431039,0.21040957739519106,0.180466179261705,252,-0.1869075026886421,0.020727037712651386,0.16618046497599073
West Bengal,Leaves_fresh,298,0.13765642775881684,0.643344709897611,0.21899886234357224,548,0.178291236127057,0.4765027882565196,0.34520597561642336,250,0.040634808368240155,-0.16684192164109135,0.1262071132728511
West Bengal,Leaves_mature,300,0.07687074829931971,0.11995464852607711,0.8031746031746031,550,0.025547045951859953,0.10730319953841293,0.8671497545097271,250,-0.051323702347459754,-0.012651448987664182,0.06397515133512399
West Bengal,Leaves_old,297,0.2494331065759637,0.38208616780045346,0.035147392290249435,540,0.6007491952004682,0.35758413813286505,0.04166666666666665,243,0.3513160886245045,-0.02450202966758841,0.006519274376417215
